,True,Predicted
271,INTP,INTJ
272,INTP,INTP
273,ESTP,ENTP
274,INFJ,INTP
275,INFJ,ISTP
276,ENFP,INTP
277,INFJ,INTP
278,INTJ,INFP
279,ESTJ,INTJ
280,INFJ,INFP
281,INTJ,INTP
282,ISTJ,ENTP
283,INFP,INFP
284,ENTP,INTP
285,ISFP,INTP
286,ENTP,INFP
287,INFP,ENTP
288,INFP,ISFP
289,INTP,ENTP
290,INTP,INTP
291,INFP,INFP
292,ENTP,ENTJ
293,INFP,INFP
294,INTP,INFP
295,ESFJ,INTJ
296,INTJ,INTP
297,INFP,INTP
298,INFJ,ENTP
299,ENFJ,INFJ
300,ENTP,INTJ
301,ENTP,ENFJ
302,ENTP,ISFJ
303,ESFP,INTP
304,ISFP,INFJ
305,ISTP,INFP
306,ISFP,INFP
307,INFJ,INFP
308,ISTJ,INFP
309,INFJ,ENTP
310,INTP,ENTP
311,ISFP,ENFJ
312,ENFP,INTP
313,INTJ,INTP
314,INTP,INFP
315,INTP,INFJ
316,ENTJ,ISTP
317,INFP,INFJ
318,INFP,INFP
319,ISFP,INFP
320,INTP,ENTP
321,INFP,INTP
322,INTP,INFP
323,INTJ,INTP
324,ISTJ,ISTJ
325,INTP,INTP
326,ISTJ,INFP
327,INFP,ISFP
328,ENTP,INTP
329,INTJ,INFJ
330,ENFJ,INTP
331,ENFP,ISTP
332,INFJ,ENTP
333,ISTJ,ISTJ
334,INTP,INFJ
335,ENTP,INTP
336,INTP,ENTJ
337,INTP,ENTP
338,INTP,INFJ
339,INTJ,INTJ
340,ENFP,ENFJ
341,ENFP,ENFP
342,INTP,ENTP
343,INTJ,INTJ
344,INTP,INTP
345,ISTJ,INFP
346,ISFP,ISTJ
347,ISTP,INFP
348,ISTJ,ISTJ
349,ESFJ,INTP
350,ESTP,INFJ
351,INFJ,ENFP
352,ISFP,ISTP
353,INFP,INFJ
354,INFJ,INFJ
355,ENTP,INTP
356,INFJ,ISFJ
357,INFP,INFJ
358,INFP,INFP
359,INTP,INTP
360,ISTP,ENTP
361,ISFJ,INFP
362,ENFJ,ENFJ
363,ISTP,ESTP
364,INFJ,INFJ
365,ENTP,INTP
366,ESTJ,ENTP
367,ENTJ,ENTJ
368,ISFJ,INTP
369,INFP,ESFJ
370,INFP,INFP
371,INTJ,INFJ
372,ENTP,ENTP
373,INFP,ENTP
374,ESFJ,INFP
375,ISTP,INTP
376,ENFP,INTP
377,INTJ,ENTJ
378,ESFP,INTJ
379,ENTP,ISTJ
380,INFP,ENFJ
381,ENTP,INFP
382,ENFJ,INFJ
383,ISFP,ENTP
384,ESTP,ENTP
385,ISTJ,ENTP
386,INFP,INFP
387,INTP,ENFP
388,INFJ,INFJ
389,ISTJ,ISTJ
390,ENTP,INTP
391,INFP,INTP
392,ESFP,INFP
393,INFP,INTP
394,INTP,INTJ
395,INTJ,ENFP
396,INTP,INTP
397,ISTP,ENTP
398,ISFJ,INFP
399,ENTP,INTP
400,INFP,INFJ
401,ENFP,ENTP
402,INFJ,INFJ
403,INTP,ISFP
404,INFP,INFP
405,INTJ,INFP
406,INTJ,INFP
407,ISTP,ISFP
408,ENTP,ENFP
409,ENTP,ISTJ
410,INTP,INFP
411,INTP,INTP
412,ISTJ,INTP
413,INFJ,INTP
414,ISTP,INFJ
415,INFP,ENFP
416,INTJ,ISTJ
417,ISTJ,INTP
418,ISTJ,INFJ
419,INTJ,INTJ
420,ESTP,INTJ
421,ENFJ,INFJ
422,INFP,INFP
423,ISTJ,INTP
424,INFP,INFP
425,ENTP,ISTP
426,ISTJ,ISTJ
427,ISFP,ESTP
428,INTP,INTJ
429,INTJ,ENTP
430,INFJ,INTJ
431,ENTJ,INTP
432,ESFP,INFJ
433,ISFP,INTJ
434,INTJ,ENTP
435,ENTP,ISFP
436,INTP,INTJ
437,INTP,INTP
438,INFJ,INTP
439,ISTJ,INFJ
440,ENFJ,ENTP
441,INFJ,INFJ
442,ENTP,INTP
443,INFP,ENTP
444,INTP,INFP
445,ISTJ,INFP
446,ENTP,INFJ
447,ENTP,ENFJ
448,ENTJ,ISFJ
449,ESFP,INFP
450,INFJ,INTP
451,ENFP,INTP
452,ENFJ,INFJ
453,ENTJ,INTP
454,ISFP,INFJ
455,ENTP,ISFP
456,ENFJ,ENTP
457,ISFP,INFP
458,ISTJ,ENTP
459,ENTJ,INTP
460,INTP,INFP
461,ISTP,INFP
462,INTJ,ENFJ
463,INTP,INTJ
464,ISFJ,ESFP
465,INFP,INFJ
466,INFP,ISFJ
467,ISTJ,ENTP
468,INFJ,ISFP
469,INFP,INFP
470,ENFP,INFP
471,INTP,INTP
472,ENTJ,INTJ
473,INFJ,INFP
474,INTJ,ENTJ
475,ENFJ,INTJ
476,ENTP,ENTP
477,INTP,INTP
478,ENFJ,INTP
479,INFP,ISFP
480,INFJ,ENFJ
481,ISTP,ESFP
482,INFJ,INFP
483,INTJ,ENTP
484,INFP,INFJ
485,ENTP,ISFP
486,ESFJ,INTP
487,INFP,ISFP
488,ISTJ,INTJ
489,INTJ,ENTP
490,ESTP,INTP
491,ENTJ,INFJ
492,INFJ,INFJ
493,ENTP,INTP
494,ISTJ,ISTJ
495,INTP,INTP
496,ENTP,ENFP
497,ESTP,ISTJ
498,INTP,INTJ
499,INFP,INFP
500,ISFJ,ISTJ
501,INFP,ISTJ
502,INTJ,INFJ
503,ENTP,INTP
504,INFJ,ENTP
505,INFJ,INTP
506,ISFP,INFJ
507,ESTJ,INTP
508,INTJ,ENTP
509,ENTP,ENTP
510,ESFJ,INFP
511,INFP,ISTJ
512,ESTP,ENTP
513,ENTP,INTJ
514,ENTP,INTP
515,ENTJ,INTP
516,ISTJ,ENFP
517,ESTP,ISTJ
518,ENTP,ENTP
519,ENFP,ENTP
520,INFJ,INTP
521,ISTP,INTP
522,INTJ,INFP
523,INTP,INFJ
524,ENFJ,ENTP
525,ENTP,ENFP
526,ISTP,ENFJ
527,ISTJ,ISTJ
528,ENFJ,ENTP
529,INTP,INTP
530,INTP,ENFP
531,INTP,INTJ
532,ISFJ,INFP
533,INTP,ENTP
534,INTP,ENTP
535,ENFP,INFP
536,ISFJ,ENTJ
537,INFJ,INTP
538,ESTP,INTP
539,INTJ,INTP
540,ENFJ,INTP
541,INTP,INTP
542,INTP,INTJ
543,ESFJ,ENTP
544,INFP,INFJ
545,ENFJ,INTJ
546,ESFP,INTP
547,ISFP,INFP
548,INFP,INFP
549,ENTJ,INTJ
550,ENFJ,INTP
551,ISTP,INTP
552,ENTP,ENFJ
553,INTJ,INFJ
554,ISTP,INTP
555,ENTP,INTJ
556,INTJ,INTP
557,INFP,ESTP
558,ENFJ,ENFJ
559,ISTP,ENTP
560,INFP,ISFJ
561,ENFP,INFP
562,ISTJ,ENTP
563,ENFP,ENFJ
564,INTP,INFJ
565,INFP,ENTP
566,INFP,INFP
567,ISTP,ESTP
568,INTP,INTP
569,INTP,ENTP
570,ENFP,INTP
571,INFP,ENTP
572,ENTP,ENTP
573,INTP,INTJ
574,ISTP,ISTJ
575,ISFJ,INTJ
576,INTP,INTP
577,INFJ,INTJ
578,ISFP,INFP
579,INFJ,ISTJ
580,ESTJ,INTP
581,INFJ,INFJ
582,ENFP,INFP
583,INTP,INFP
584,INTP,ISTJ
585,INFP,INTP
586,INTP,ENTP
587,ENFP,INFP
588,ESFP,INTP
589,INTJ,INFP
590,ENTP,ISFJ
591,ISTP,ENTP
592,ENTJ,ISFP
593,INTP,ENTP
594,INTP,INFP
595,ENFJ,INFJ
596,ENFP,INFP
597,ISFP,INTJ
598,ENTP,INFJ
599,ENTP,ISFJ
600,INFJ,INTJ
601,ESTJ,INTJ
602,ISFP,INFJ
603,ENTP,INTJ
604,ENTP,INTJ
605,INTJ,ESTP
606,INTJ,ENTP
607,INTP,ENTP
608,INFP,ESTP
609,INTJ,ISFJ
610,ESFJ,INTP
611,INTP,ENTJ
612,ENTP,ENTJ
613,INTP,INTP
614,ISTJ,INFJ
615,ISTJ,ENTP
616,ENTP,ENTP
617,INFP,INFJ
618,INTP,ENTP
619,INFJ,INTP
620,ISFP,INFP
621,ENTP,ENTP
622,ENTP,ISTP
623,ISTP,INTP
624,INFJ,ENFJ
625,ESTP,INTP
626,INFJ,ENTJ
627,INTP,INTJ
628,ISFJ,INFP
629,ISFP,INTP
630,ENTJ,INTJ
631,INTJ,ESTP
632,ENFP,INTP
633,ENTP,INFP
634,INTP,INTP
635,ENFJ,ENTP
636,ISFP,ISTP
637,ISFP,INFP
638,ENFP,INFP
639,INFJ,INTJ
640,INTP,INFP
641,ESTJ,INFJ
642,ISTJ,INTP
643,INFP,ENTP
644,INFJ,INFJ
645,ENFJ,INFJ
646,ISTJ,INFP
647,ENFP,ENFP
648,INTJ,INTP
649,INFP,ESFJ
650,INTJ,ENFP
651,ENTP,INFP
652,ENTJ,INFP
653,INTJ,INTJ
654,ENTP,ISFJ
655,INTP,INTP
656,ISTJ,ENTP
657,ENFJ,INFP
658,ISFJ,INTP
659,INTP,INTP
660,INTP,ENTP
661,INFJ,ENTP
662,INTP,INTP
663,INTP,ENTP
664,INTP,INTJ
665,ENTJ,ISFJ
666,ISFP,INTP
667,INTP,ENTP
668,ESFP,ENTP
669,INTP,ISTP
670,ISTJ,ISTJ
671,ENFP,INFP
672,ENTP,INFP
673,ESTP,INTJ
674,ENTJ,INFP
675,ENFP,INTJ
676,INTP,INTP
677,INTJ,INFJ
678,ISTP,ESTP
679,INTJ,ENTP
680,INTP,ESFP
681,ENFP,INFJ
682,ISTJ,ISTJ
683,ESFP,INTP
684,INTP,INFP
685,ESTP,INFP
686,INTP,ENFP
687,ISFP,INTP
688,INFJ,INTP
689,ENFP,ESFP
690,INFP,INTP
691,INTP,INTP
692,INTP,INFJ
693,INFJ,ENTP
694,INTJ,INTP
695,ENFJ,ISFP
696,ENTJ,ENTP
697,ESTP,ENTP
698,INFP,INTP
699,INFP,ENTP
700,INTP,ENTJ
701,INTJ,ENTP
702,ISTP,INTP
703,INTP,INTP
704,INFP,ISFJ
705,INFJ,ISTJ
706,ENTP,ENFJ
707,INFP,INFP
708,ENTJ,ENFP
709,ISTJ,INTP
710,ENTP,INFP
711,ENTP,INFP
712,ESFJ,ENTJ
713,INFJ,INFP
714,INFP,ESFP
715,INTP,INFJ
716,INTJ,INFP
717,INFP,ENTP
718,INTJ,INTJ
719,ENFP,INFJ
720,ISFP,ISTP
721,INFJ,INTJ
722,INFJ,INFP
723,ENTJ,ESTP
724,INTP,ENTP
725,ENTP,ENFJ
726,ISTJ,ISFP
727,ESTP,INFJ
728,INTP,INTP
729,ESFJ,INFP
730,ESTP,ENTP
731,INTP,INTP
732,ISFJ,INFP
733,INTP,ENTP
734,INTJ,ISFJ
735,ENTP,INTP
736,ESFP,ESFP
737,INTJ,INTP
738,ENTJ,INFP
739,ESFJ,INTP
740,ENTP,INFP
741,INTP,ISTP
742,INTJ,INTJ
743,INFP,INTP
744,INTJ,ENTP
745,ESTP,INTP
746,ENFJ,INFP
747,INTP,INTP
748,ESFP,INTJ
749,INTP,ESFJ
750,INFP,INFJ
751,INFP,INFJ
752,INTP,INFP
753,INFP,ENFJ
754,ESFP,ESTP
755,INFJ,INFP
756,ESTP,INFP
757,ESFJ,INFP
758,ISTJ,ENTP
759,INTJ,ENTP
760,INTP,INTJ
761,INFP,INFP
762,INTP,ENTP
763,ISTP,INTJ
764,ESTP,ENTP
765,ENFJ,ESFP
766,ENTJ,INTP
767,ESTP,INTJ
768,INTJ,INFJ
769,ESTJ,INFJ
770,INFP,INFP
771,INTP,INFP
772,INTP,INFP
773,ISTP,INFJ
774,ISFP,ISFP
775,ESFJ,INTJ
776,INFJ,ISFJ
777,INFP,ENTP
778,INTP,ENTJ
779,ISTJ,ENTP
780,INFP,ISTP
781,INFJ,INFJ
782,INTJ,ISTP
783,ISTJ,INTP
784,INFJ,INTP
785,ENTP,INTP
786,ENFP,INTP
787,ESTP,INFP
788,INTJ,INTP
789,ISTJ,INFJ
790,INFP,INTP
791,ENFP,INTP
792,INFJ,ESTJ
793,ISTP,INTP
794,INTJ,ISTP
795,INTJ,ENTP
796,ENTP,ISFP
797,ESFJ,INFJ
798,ENTP,INTJ
799,INFP,INTP
800,ISTJ,ENTP
801,INTJ,ENTP
802,ENTP,ENTP
803,ENFJ,ENTP
804,INTJ,INTP
805,INFP,INTP
806,INTP,ENTP
807,INTP,INTP
808,ISFJ,INTP
809,INTJ,INTP
810,ENFP,INTP
811,INFJ,INFJ
812,ESFP,INFP
813,ISFP,ENTJ
814,INTP,ESTP
815,INTP,ESTP
816,ENTJ,INTJ
817,INTP,ENTP
818,ISTP,ENTP
819,INFP,INFP
820,INFP,INFP
821,INTJ,INTP
822,ENTP,ENTP
823,ENFP,INTP
824,INTP,INTJ
825,INTP,ENTP
826,ENTP,ENTP
827,INTP,INFP
828,INTJ,ENTP
829,ESTP,INTP
830,INTP,INTJ
831,INTJ,INFP
832,INFP,ENFJ
833,ENFP,INFJ
834,INFP,INFP
835,INFJ,ISFP
836,ENTJ,INFP
837,ENTP,INFP
838,ENFJ,INFJ
839,INTP,INTP
840,INFJ,INFJ
841,ENTP,ENTP
842,INFP,ENTP
843,ISTP,INFJ
844,INTJ,INFJ
845,INTJ,ENFP
846,INTP,INFP
847,ISTJ,INFJ
848,INTP,INTJ
849,INTJ,INFJ
850,INTJ,ISFJ
851,ISTP,ESTP
852,ENFP,INTJ
853,ESTP,INTP
854,INTP,ENTP
855,ENTP,ENTP
856,INTJ,ESFJ
857,INTJ,INTJ
858,ESTP,ENTP
859,ESTP,ESTP
860,INFP,ISFJ
861,INFP,INFJ
862,ISFJ,INFJ
863,ESFP,ENTP
864,ESTP,ENTP
865,ISFP,INFJ
866,INTJ,INFJ
867,INFP,INFJ
868,INTJ,INTP
869,INFP,INFP
870,ENFP,INFP
871,INTP,ENTP
872,INTP,ENTJ
873,INFP,INFP
874,INFP,ENTP
875,INTJ,INTP
876,INTP,ISFP
877,INFP,INFP
878,ISFP,ENTP
879,INTP,INTP
880,ISTJ,INTJ
881,INTP,INFP
882,INTJ,INTJ
883,ENTP,INFJ
884,ESFJ,ENTJ
885,ENTP,INFP
886,ENTP,INFP
887,INTP,ISTP
888,INTP,INTP
889,INFP,INTJ
890,INTP,ENTP
891,ENFP,ESFP
892,ISTJ,INTP
893,ISFP,INTP
894,INTP,INTP
895,INFP,ENTP
896,INTP,INTJ
897,INTP,ENTJ
898,INFJ,ENTP
899,INTP,INFJ
900,INFJ,ENFJ
901,ESTP,INTP
902,ENTP,INFJ
903,INFP,INFJ
904,INFP,INFP
905,ISTP,INTP
906,INFP,INTP
907,INTP,ENTP
908,ESTP,INTP
909,INTP,INTP
910,ISTP,INTP
911,ISTP,INFP
912,ENTP,INTJ
913,INTP,INTJ
914,INTJ,ENFJ
915,INTJ,INTJ
916,ESFP,ISTP
917,ISTP,ENTP
918,INTP,INTJ
919,ISTJ,ESTJ
920,ESFP,INFJ
921,ISFJ,ISFJ
922,INFP,INTP
923,INTP,INFP
924,INTP,INTP
925,INTJ,INTP
926,ENFP,INFJ
927,INTP,INTP
928,ENTP,ENTP
929,ISFP,INFJ
930,ENTP,INFJ
931,ENTP,INFJ
932,ISFJ,INTP
933,INTP,INFP
934,ENTJ,INFJ
935,ISTP,INFP
936,INTP,ENTJ
937,ISTP,ENTP
938,INFP,INFP
939,ENTJ,ENTP
940,ISFJ,INFP
941,ISTJ,INFP
942,INFP,INTJ
943,INTP,ENTP
944,ISTP,ESFP
945,INTJ,ENFP
946,ISTJ,INFP
947,ISTP,ENFJ
948,INFP,ENTP
949,INTP,ENTP
950,ENTP,INFP
951,ISFJ,ENTP
952,ISFP,ISFJ
953,ISFJ,ESTP
954,ENTP,INFJ
955,INFJ,INFP
956,INFP,INFP
957,ENFP,INTP
958,ISFJ,ENTP
959,INTJ,ISTJ
960,ENTP,INTP
961,ISFJ,ENTP
962,INFP,ISFP
963,INFJ,ENTP
964,INTP,INTJ
965,INFJ,INFP
966,INFJ,ENTP
967,ISFJ,ENFP
968,ENTP,ENTP
969,INTJ,INTP
970,INTP,INFP
971,INFP,INTJ
972,INTP,INTP
973,ENTP,ENTP
974,INTP,INTP
975,ENTJ,INTJ
976,INTJ,INFJ
977,ISTP,INTP
978,INFJ,ISFJ
979,INFJ,INTJ
980,ENTP,ENTP
981,INFJ,INTP
982,INTP,ISFP
983,INTJ,ISTJ
984,ESTJ,INFP
985,INFP,INFP
986,INTP,INTP
987,ENTP,ENTP
988,ENTP,INTP
989,INTP,INFP
990,ENTP,ENTP
991,INFP,ESFP
992,INFP,INFP
993,INFP,INTJ
994,INTP,INFJ
995,INTJ,ENFJ
996,ENTJ,INFP
997,ENTJ,ENFP
998,INTJ,INTJ
999,INFJ,ENTP
1000,INTP,INTP
1001,INFJ,INTP
1002,ISTJ,INTP
1003,INTP,ISTP
1004,INFP,ENTP
1005,INTP,INTP
1006,ISTP,INFP
1007,ENTJ,INFP
1008,ENFP,ENFJ
1009,ENFJ,ISTJ
1010,INFP,INFP
1011,INTJ,ISFJ
1012,INFJ,ENTP
1013,INTP,INFJ
1014,ENTP,ISTJ
1015,ENFP,ENTP
1016,INTP,INTP
1017,INTP,INTP
1018,ISFJ,ESFP
1019,ISFP,INFP
1020,ISTJ,INTJ
1021,ISTJ,INTP
1022,INTJ,ESTP
1023,INTP,ENTP
1024,ISTP,INFJ
1025,INTP,ISFP
1026,ISFP,ISTJ
1027,ISFP,INFP
1028,ENTJ,ENTP
1029,ESTP,INFP
1030,ENFP,ISFJ
1031,ENFJ,INTP
1032,INTP,INFJ
1033,INTP,ENFJ
1034,INTJ,INFJ
1035,INFP,INFJ
1036,INFJ,INTP
1037,INTJ,ESTP
1038,ENTP,ENTP
1039,ESTP,ISTP
1040,INTP,INFP
1041,ISTP,ENTP
1042,INTJ,ENTP
1043,ISTJ,INTP
1044,INTP,INFJ
1045,ENTJ,ENTJ
1046,ENTP,INFJ
1047,ESTJ,INTJ
1048,ESFP,ENTP
1049,INTJ,INFP
1050,INFP,INTJ
1051,ISTJ,INTJ
1052,ENTP,ENTP
1053,INTP,INTP
1054,INTP,ISFJ
1055,INTJ,INTP
1056,ENFJ,ESTP
1057,INFP,ENTP
1058,ENTP,ENTP
1059,ENTP,ISTP
1060,INFJ,ENFJ
1061,INFP,ENTJ
1062,INFP,ENTP
1063,INFP,ENTP
1064,INTJ,INTJ
1065,INFP,ENFP
1066,ENTP,ENTP
1067,INTP,ISTJ
1068,ISFJ,INFP
1069,ISTP,ENTJ
1070,ESFP,INTP
1071,ENTP,INFJ
1072,INFP,ENFP
1073,ISFP,INFJ
1074,INTJ,INTJ
1075,INTP,INFJ
1076,INTJ,ENTP
1077,ESTJ,ENFJ
1078,INFP,ESTP
1079,ISTP,INTP
1080,ESFP,INTP
1081,INFP,INTJ
1082,INTJ,INTJ
1083,INTJ,INTJ
1084,INFP,INFP
1085,ISFJ,ENTP
1086,INTP,INFJ
1087,INTP,ESTP
1088,ENFJ,INFJ
1089,ENFP,INFP
1090,INTP,INTP
1091,INTP,INFP
1092,ESTJ,ISFJ
1093,ISFP,INTP
1094,INFP,INFP
1095,INTJ,ISFJ
1096,ENTP,ISFJ
1097,INFP,ISTP
1098,INFJ,INTP
1099,ISTP,INTJ
1100,ISFP,INFP
1101,ENTJ,ENTP
1102,ENFP,INTP
1103,INTP,INTJ
1104,ENFP,ISTP
1105,ENTJ,INTP
1106,INFP,INFJ
1107,INTJ,INFJ
1108,INTJ,ISTJ
1109,INTP,ENTJ
1110,ISTJ,INTJ
1111,ISTP,ISFJ
1112,ISFJ,INTJ
1113,ENFP,INFJ
1114,ISTP,ENTP
1115,ENFP,ISTJ
1116,ISTJ,INTJ
1117,INTP,ESTP
1118,ISTP,ENTP
1119,INFP,ISFJ
1120,ENTJ,ENTP
1121,INTP,INFJ
1122,INTP,ISTP
1123,ISFP,ISFJ
1124,INTJ,INTP
1125,INFJ,INTJ
1126,INTP,INFJ
1127,INFP,INFJ
1128,ENFP,ISFJ
1129,INTP,INFJ
1130,ISFJ,INTP
1131,ENTP,INFP
1132,ENTP,INTJ
1133,ESTP,INTJ
1134,INTP,ISFJ
1135,INFP,INTP
1136,ENTP,INFP
1137,ENTP,INFP
1138,ENTP,INTP
1139,ISFP,INTP
1140,ISFJ,ISFJ
1141,ENTP,INFJ
1142,INFP,ISTJ
1143,INTP,INFJ
1144,INTP,INTP
1145,INTP,INFJ
1146,INFJ,INFP
1147,INTP,ENTP
1148,INFP,INTJ
1149,INFJ,INFP
1150,INTP,INTP
1151,ISFJ,INTP
1152,INTJ,INTJ
1153,ENFJ,INTJ
1154,ENFJ,INFJ
1155,INTP,ENTP
1156,ESFP,ISTJ
1157,INFP,ESTP
1158,ENTJ,INFJ
1159,ENTP,INTP
1160,INTJ,INTJ
1161,INFJ,INTP
1162,INTP,INTP
1163,ISFJ,INFP
1164,INFJ,INTP
1165,ENFP,ENTP
1166,ENTP,ISTP
1167,INFP,ENTP
1168,INFJ,ESTP
1169,INFJ,ENTP
1170,ENTP,INFP
1171,INFP,INTP
1172,INFP,INTJ
1173,ESTP,INFP
1174,INTP,ISTJ
1175,INTP,ISTP
1176,ENFP,INFJ
1177,INFP,INTJ
1178,INTP,INTP
1179,INFP,ENTP
1180,ISTJ,ISTJ
1181,ENFP,ISTP
1182,INTJ,ENFJ
1183,INTP,INTP
1184,INFP,INTJ
1185,INFJ,ESTJ
1186,INFP,INFP
1187,INFJ,INTP
1188,INFJ,INFP
