,True,Predicted
163,INTJ,ENTP
164,INTJ,ISFP
165,ESTP,ENTP
166,ENFP,INFP
167,ISFJ,INTP
168,INFJ,INFP
169,INFJ,INTJ
170,ENTP,INTP
171,INTP,INTP
172,INTP,INTP
173,ESFJ,INFP
174,INFJ,INTP
175,INFP,INTP
176,INFJ,ENTP
177,INTJ,INTJ
178,INTP,INTP
179,INTJ,ENTJ
180,ISTJ,INFP
181,ENTJ,INTP
182,ENFP,ENTP
183,INFP,INFP
184,ISFJ,INFJ
185,ISFJ,INFJ
186,INTP,INTP
187,INTJ,INTJ
188,INTP,ISFP
189,ESFP,INTJ
190,ENTJ,ENTP
191,ENFP,INFJ
192,ENFP,ENFP
193,ESTJ,INFP
194,ENFJ,ENFP
195,ENFJ,ENTP
196,ISFP,INFP
197,ENTP,ISTJ
198,ISFJ,ESFP
199,ENFP,ESFP
200,ENFP,ENFP
201,ISTJ,ENTP
202,INTP,INFJ
203,ESTP,INFJ
204,INFP,INTP
205,ISFJ,INFJ
206,INFP,ISTJ
207,INTP,ENTP
208,ISFJ,ISTJ
209,ESFP,INTJ
210,INTJ,INTJ
211,ISTJ,INFJ
212,INFP,INFP
213,INTP,INTP
214,ESTP,INFP
215,ISTP,ENTP
216,INTP,INTJ
217,ISTJ,INFJ
218,INTJ,INFP
219,INTJ,INFJ
220,ENFJ,ENFJ
221,INTP,INTJ
222,INTJ,INTP
223,ISTP,INFP
224,INTP,ISTJ
225,ESTJ,ENFP
226,INTP,INTP
227,ENFP,INFJ
228,ENTP,ENTP
229,INFP,INFP
230,ISFJ,INTP
231,INFJ,ENTP
232,INFP,INTJ
233,ENTP,ENTP
234,ISTP,INTP
235,ISTP,INFJ
236,INFJ,INFJ
237,ESTP,ENTP
238,INTJ,INTJ
239,ENTP,INTP
240,ESFP,INTJ
241,INTP,INFP
242,INFJ,INTJ
243,ISTP,INTJ
244,ESTJ,ISFJ
245,INTJ,INTP
246,ENTP,INTP
247,INTP,INTP
248,INTP,INTJ
249,INFP,INTP
250,INFP,INTJ
251,ESTP,ENFJ
252,ENTJ,INFP
253,INTP,ISTJ
254,ESFP,ENTP
255,INTP,INTP
256,ISFP,INFJ
257,ENFP,INFP
258,ENTP,INTP
259,INFJ,INFP
260,ENTP,INTJ
261,INTP,ISTP
262,INTP,INTJ
263,INTP,ENTP
264,INFP,INTP
265,INFP,INTP
266,ISTJ,INTP
267,INFP,INFJ
268,ISFP,INTJ
269,ISTJ,ENTJ
270,INFJ,INTP
271,INTJ,ENTP
272,INTJ,ISTJ
273,INFP,INFP
274,INTJ,ENTP
275,ENTP,ENTP
276,INTP,INTP
277,ENTP,INTP
278,ESFP,INFJ
279,INFP,INFJ
280,ENFJ,INTP
281,ENTP,INFP
282,INTJ,INTJ
283,ISTJ,ISTJ
284,ENFP,INTP
285,INTJ,INTJ
286,ISTJ,ISTJ
287,INFP,ENTP
288,ENTP,INFJ
289,ISTJ,ISTJ
290,INTP,INTJ
291,ENTP,INTJ
292,INTJ,INTP
293,ESFP,ENFP
294,ISTJ,INTJ
295,INFP,ENFP
296,ISFP,INTP
297,INTP,INTJ
298,ISTJ,INTJ
299,ISFJ,ISTP
300,INFP,INTJ
301,ENTP,INFJ
302,ISTJ,ISTJ
303,INTP,INTP
304,INTJ,ENTP
305,ISTJ,INFJ
306,INTJ,ESTP
307,INFP,INFJ
308,INTP,INFP
309,ESTP,INTP
310,ENTJ,INFJ
311,ENTP,ENTP
312,ENFP,INFP
313,ISFP,INTP
314,INFP,INFJ
315,INTP,INTP
316,INFJ,INTP
317,INTJ,INFP
318,ESFP,ESTJ
319,INFP,INFP
320,ESTJ,ISTP
321,ENTP,INTP
322,INTJ,INTJ
323,ESTP,ENTP
324,INTJ,INTJ
325,ENTJ,ESFP
326,INTP,INTJ
327,ISTJ,INTP
328,ENFP,ISFJ
329,INTJ,INTJ
330,ISFP,ISFP
331,ISTP,INFP
332,INTP,ISTJ
333,INTJ,INTJ
334,ENTP,ENTP
335,ESTP,INTJ
336,ENFP,ISTJ
337,ENTP,ENTP
338,INTJ,INFP
339,INTP,INTP
340,INFP,INTJ
341,INFP,ISTP
342,ENTP,INTJ
343,ESTP,INTP
344,ISFP,INTP
345,ISTJ,INTP
346,ENTP,INTP
347,ISTP,ENTP
348,ESTJ,INTP
349,ENTP,INFJ
350,ISTJ,INTP
351,INTP,INTP
352,INTJ,INFJ
353,ENFP,INFP
354,INFJ,INTJ
355,INFP,INTP
356,ENTP,ENTP
357,ISTP,ENFP
358,ENFP,INFJ
359,INTP,INFP
360,ENTP,INFP
361,INTJ,INTP
362,INFJ,ISFP
363,INTP,INTP
364,ISFP,INTP
365,ENTP,ESTP
366,ENFJ,ENTP
367,INTP,INTP
368,ENFJ,INFP
369,INFP,ESFP
370,INTJ,ENTP
371,ISTJ,INTP
372,INFP,INFP
373,INTP,ISTP
374,INFP,ENFP
375,INFP,INTP
376,INFJ,INFJ
377,ESTP,ISFP
378,ISTJ,INFJ
379,ENTP,INTJ
380,ISTP,INTP
381,INFJ,INFP
382,INTJ,INTP
383,ENFP,ENFP
384,ISFP,INTJ
385,ENTJ,INTJ
386,INTP,INFP
387,ISFP,INTP
388,INFJ,INTP
389,INTP,INFP
390,INTJ,ENTP
391,INTP,INTP
392,INTP,ENTP
393,ISTJ,INFP
394,INFJ,INTP
395,ISFP,INFP
396,ENTP,ENTP
397,INTP,INTJ
398,ESFP,ENTP
399,INTJ,INTP
400,INFJ,ISTP
401,ENFJ,ENTP
402,ESTP,INTP
403,ESTP,INFP
404,INTP,INTP
405,ISTJ,INTP
406,ENTP,ENTP
407,ISTJ,ENFP
408,ENFP,ISTJ
409,INTP,ENFP
410,INFJ,ISFJ
411,ESTJ,INFP
412,INTJ,INFP
413,INTP,INTP
414,INTP,INTJ
415,INFJ,INFP
416,INTP,INTP
417,INTJ,INFP
418,INFP,ENFJ
419,INFP,ENTP
420,ESTP,INTP
421,INFP,ENFP
422,ENTJ,ENTP
423,ISTP,INFP
424,INTJ,INFJ
425,ISFP,INFP
426,INTJ,INTP
427,INTP,INTP
428,INTP,INTP
429,INTP,INTP
430,ISTJ,ISTP
431,INFP,ISTJ
432,INFP,INFJ
433,INTJ,ENTP
434,INTJ,ISFP
435,INTP,INFP
436,INTP,INTP
437,INTP,INTP
438,ISFP,INFP
439,ESFP,ISTP
440,ESTP,INFP
441,INFP,INFJ
442,INFP,ISFP
443,ISTJ,ISTJ
444,ENFP,INTP
445,INFP,ENFJ
446,ENTP,INTP
447,ESFP,ENTP
448,INFJ,INTP
449,INTP,ISTJ
450,INTP,ISFP
451,ISTJ,INTJ
452,ENTP,ENTP
453,ENTP,INTJ
454,INFP,INTP
455,INTP,INTP
456,INFJ,INFP
457,INTP,ISFJ
458,INFP,INFP
459,ENTJ,INFJ
460,INFJ,INTP
461,INFJ,INTP
462,INFP,INTJ
463,INTJ,INFJ
464,ISFJ,INTJ
465,ISTP,ENTP
466,ENFJ,ENFJ
467,ESTP,ENTP
468,INFJ,INFJ
469,INTP,INTP
470,INTP,INFP
471,INTJ,ESFP
472,ISTJ,INFJ
473,INTP,INTJ
474,INTP,INFP
475,ISFP,INFP
476,ESFJ,INTP
477,INFJ,ENTP
478,INFP,INTJ
479,ENFJ,INTP
480,INTJ,INTP
481,ENTP,ENTP
482,INFP,INTP
483,INTJ,INTP
484,ENFP,INFP
485,ESTP,ENTP
486,INTP,INTP
487,INFP,ENTP
488,INTJ,INTJ
489,ISFP,INFP
490,ENTJ,INTP
491,ISTP,ISTP
492,INTP,ENTP
493,INTJ,INTP
494,INTJ,INTJ
495,INTP,INFJ
496,INTP,INTP
497,INTJ,ISTJ
498,ISTP,INTP
499,INFJ,INFJ
500,ENTJ,INTJ
501,ISTP,INTJ
502,ESFP,ESFP
503,INFP,ISTJ
504,INTJ,INTP
505,ENFP,ISFP
506,INTP,INTJ
507,INTP,INTJ
508,INTJ,ESTP
509,INFP,ISFP
510,INFP,INFJ
511,ESTP,ENTP
512,ESTJ,INFP
513,INTP,INTP
514,ISTP,ENTP
515,ISTP,ENTP
516,INFP,INFP
517,ENTJ,INTJ
518,ENFP,INFP
519,INTJ,INTP
520,INTP,ENTP
521,INTP,INTP
522,ENTP,INFJ
523,ISFP,ENTJ
524,INTP,INTJ
525,ENTP,INTP
526,INTP,INTP
527,ISFP,INFP
528,ESTJ,INFP
529,ISFP,ISTP
530,INTP,INFJ
531,INFJ,INFP
532,INTP,INFP
533,INFP,INTP
534,INFP,INTP
535,ISTP,ENTP
536,INFP,INFJ
537,INFJ,INTP
538,INTJ,INFP
539,ISTJ,INTP
540,ISTJ,ENTP
541,ENFP,INTP
542,INFP,INTP
543,INTP,ENTP
544,INTJ,INTP
545,ENTP,ENTP
546,INTP,INTP
547,INTJ,INTP
548,ENTP,INTJ
549,INTP,INFP
550,ENTP,ISTJ
551,INTJ,INFP
552,INTJ,INTP
553,ESTJ,INTJ
554,ENTP,INTP
555,ISFJ,ISFJ
556,INTJ,INTJ
557,ENFP,ISFP
558,ISTJ,INFP
559,INFP,INTP
560,ESFJ,INFP
561,INFJ,INTJ
562,ISFJ,ENTP
563,INTP,INTJ
564,ESTP,INTP
565,ENTP,INFJ
566,INTP,INFP
567,ESFP,INFP
568,ENFP,INTJ
569,INTP,ENTP
570,ENTP,INTP
571,INFJ,INTP
572,INTP,INTP
573,INTP,INFP
574,INTJ,INTP
575,ISTJ,ENTP
576,INFP,INTP
577,INFJ,INTP
578,INTP,INTJ
579,ENFP,ENFP
580,ENTP,INTJ
581,ESTP,INTP
582,INTP,INTJ
583,ENFP,INTP
584,ISFP,ENTP
585,INTJ,INTP
586,INTJ,ISFJ
587,ISTJ,ENFP
588,ENFP,INFP
589,ENFP,INTP
590,INFP,ENFP
591,INTJ,INTP
592,INFP,INFP
593,INTJ,ISTJ
594,ENFP,INTP
595,ENTP,ESTP
596,ISFP,ISTP
597,ISTJ,INTJ
598,INTP,ISFP
599,INFJ,INTJ
600,ESFP,INTJ
601,INFP,INFP
602,ENFJ,ENFJ
603,ENTP,INTP
604,ENTP,ENTP
605,ENTP,ENTP
606,INTJ,INTP
607,INFP,INTP
608,ENFJ,ENTP
609,ESFP,INFP
610,ISFJ,INTJ
611,INFP,ENTP
612,INFJ,INFJ
613,INTJ,ENTP
614,INTP,ENTP
615,INFP,ENTJ
616,ENTP,INFJ
617,INTJ,INTP
618,ENFP,INTP
619,ISTJ,INTJ
620,ISTJ,ENFJ
621,ENFP,INTP
622,INFJ,INTJ
623,INFJ,INTP
624,ENTP,INTP
625,INTP,ENTP
626,INFJ,INFP
627,INFJ,INTP
628,INFJ,INFP
629,INTP,INTP
630,ENTJ,ENTP
631,ENFP,INFP
632,INTP,INTP
633,ESTJ,INTP
634,ENTP,ENTP
635,INTJ,INFP
636,ENTJ,ENTP
637,ENFJ,ENFJ
638,INTP,ENTP
639,INFJ,INFP
640,INTP,INTJ
641,ENTJ,INFJ
642,ISTJ,INTJ
643,ENTP,INFP
644,INTJ,INTJ
645,ESFJ,INTJ
646,ISFJ,ISFJ
647,INTJ,ISFJ
648,INFJ,ISFP
649,ISTP,ISTJ
650,ENFJ,ENTP
651,INFP,INTP
652,INTP,ENTP
653,INTJ,INFJ
654,INFP,INFJ
655,ISFP,INFP
656,ISTJ,INTP
657,ENTP,ENFP
658,ENFJ,INFP
659,INTJ,INFP
660,ENTP,ISFP
661,ENFP,INTP
662,INTP,ENTP
663,ISFJ,INFP
664,ESTP,ENFP
665,ESFJ,INTP
666,ENTP,ENTJ
667,ISFJ,ENTP
668,INTP,ISFP
669,ENTP,ISFP
670,ISTP,ENTP
671,ESFP,ENTP
672,INTP,INFP
673,ENTP,INTP
674,INFP,INTJ
675,INFP,INTP
676,INTJ,ENTP
677,INTP,ENFP
678,INFP,INTJ
679,ENFP,ENTP
680,INTJ,INFJ
681,INTJ,INFP
682,ENTJ,INTP
683,INFJ,ENTP
684,ISFP,INFP
685,INTJ,INTP
686,ENFP,INFP
687,INFJ,INTP
688,ENTP,INTP
689,INFJ,ESFP
690,ESTP,INTJ
691,INFJ,ENTP
692,ENTP,INTP
693,ISTJ,ENFJ
694,ESFP,ESFP
695,INTP,ENTP
696,INFP,INFJ
697,ENTJ,INFP
698,INTP,INFP
699,ENTP,ENTP
700,INTJ,ENTP
701,INFJ,INFP
702,ISTP,INTP
703,ISTJ,INFP
704,ENTP,INTP
705,ENTP,INTP
706,INFJ,INFJ
707,INTP,ENTP
708,INFP,ENFP
709,ISFJ,INFJ
710,INFP,INFJ
711,INTP,INTJ
712,INFP,ESFP
713,ENTJ,INFP
714,ENTP,INFP
715,INTJ,INTJ
716,ESTP,INFP
717,ENTP,INFP
718,ESTP,INFP
719,ISFP,ENTJ
720,INTP,INTJ
721,INTP,INFP
722,INTP,INTP
723,INTJ,INFP
724,INTP,INTP
725,ENFP,INFP
726,INTJ,ISTJ
727,ENTP,INTJ
728,INFP,INTJ
729,INTP,INTP
730,ESTP,ENTP
731,INTJ,INTJ
732,ENTP,INTP
733,ENTP,INFJ
734,ENTP,ENTP
735,INFP,ENFJ
736,INFP,INFP
737,ENTP,INFJ
738,ESFP,INTP
739,ENTJ,ENTP
740,ENTJ,INFJ
741,INTP,ENTP
742,ENFP,INFJ
743,INTP,INTP
744,ISFJ,INTJ
745,INTJ,INFJ
746,INTP,INTP
747,ENTP,ISTP
748,INFJ,ENTP
749,INFJ,ESFP
750,ESTJ,INTP
751,ESTP,ENFP
752,ENFJ,INTP
753,INFP,INFP
754,ISFJ,INTJ
755,INTP,INTP
756,INFP,INFJ
757,ENFP,INTJ
758,INFP,INFJ
759,INTP,ENTP
760,INTJ,INTP
761,ESFP,ISTJ
762,ISTJ,INTJ
763,ESTP,ENTP
764,INTP,ESTP
765,INTP,INTP
766,ENFP,ENTJ
767,ENTP,ENTP
768,INTJ,ENTP
769,INTP,INFJ
770,INTP,INFP
771,ESFP,ENTP
772,ESTP,INTP
773,INFJ,ENTP
774,INFJ,ISTP
775,ENFP,INTP
776,INTJ,ISTP
777,ESFP,INTJ
778,ENTP,ENTP
779,ISTP,INFJ
780,ENTJ,INTP
781,INFP,INFP
782,INTP,INFP
783,INFJ,ENTP
784,ENTP,INTJ
785,ENTP,ENTP
786,INFP,INFJ
787,INTP,INTJ
788,INFJ,ENFJ
789,INTJ,ISFP
790,ISTJ,INFP
791,INTP,INFP
792,INTP,INFP
793,INTP,INTP
794,ENTP,ENTP
795,INTJ,INFJ
796,INTJ,INTP
797,INTP,INTP
798,ENFP,INTP
799,INTP,INTP
800,INTP,INTP
801,INFP,ENTP
802,INFJ,INTJ
803,INTJ,INTJ
804,ISFP,ISFJ
805,ENTP,INTP
806,ISTP,ISFP
807,ISFJ,INFP
808,ENTP,INTJ
809,INFP,INFP
810,INTP,INTJ
811,INFJ,INTJ
812,INTJ,ENFP
813,ENTP,ENTP
814,INTP,INTP
815,ISFP,INTP
816,ISTP,ESTP
817,INFP,INFJ
818,ENTP,ENTP
819,ENTP,INTP
820,ISFJ,INFJ
821,INTP,INTP
822,INFP,INTP
823,ENTP,ENTP
824,ENTJ,INTJ
825,INFP,INFP
826,ENTP,INTP
827,INFP,INFJ
828,ENFJ,ISFP
829,INTJ,INTP
830,ISFJ,INFP
831,INTJ,ENFJ
832,ESFJ,INTP
833,INTJ,INFP
834,INFP,INTJ
835,INTJ,INTP
836,INFP,ISFP
837,ISTP,INTP
838,INTP,INTP
839,INTJ,INFP
840,ESTJ,INFJ
841,ESTP,INTP
842,ENFP,INFP
843,ENTP,INTP
844,ISTJ,ISTJ
845,ESTP,INFP
846,INTJ,INTJ
847,INTJ,INTP
848,INFP,INFP
849,ISTP,INTJ
850,ISFP,INTP
851,INFP,ENFJ
852,INFJ,INTP
853,ISFP,ENTP
854,ENFJ,INTP
855,INFJ,ENTP
856,INTP,INTP
857,INFP,ISTJ
858,ISFJ,INTJ
859,INFP,INFP
860,INFP,INTJ
861,INTJ,ESFP
862,ENTP,INTP
863,ISFP,INTP
864,ISTP,INTP
865,INFJ,INTJ
866,INTP,ISFJ
867,INTJ,ISTJ
868,INTJ,ENTP
869,INFP,INTP
870,INFJ,INFP
871,ENTJ,ENTJ
872,INTJ,INTP
873,ENTJ,INTJ
874,INFJ,INTP
875,INFP,INFJ
876,INTJ,INTJ
877,ISFJ,INFJ
878,INTP,ENFJ
879,ISFJ,INTJ
880,INTJ,ISTP
881,ESTP,INFJ
882,INTP,INFP
883,INTP,ENTP
884,ISFP,INFP
885,ENTP,INTJ
886,ENTP,INTJ
887,INTP,INFP
888,INFJ,INFJ
889,INFP,INFJ
890,INTJ,ENTP
891,INFP,INFP
892,ENFJ,INFP
893,INTP,ENFP
894,ENFJ,INTJ
895,INFP,ENTP
896,INFJ,ISFJ
897,ENTP,ENTJ
898,ENTJ,INFP
899,INFP,INFP
900,ENTJ,INFP
901,ENTP,INTP
902,ENTP,ENTP
903,INFP,ENTP
904,INTJ,ISTJ
905,ESTP,INTP
906,ENTP,INFJ
907,ENTP,ENTP
908,ENFP,ENTP
909,INFP,ENTP
910,INTP,ESTP
911,ISFJ,INTP
912,INTJ,INFP
913,INTP,ENFJ
914,ENTP,INTP
915,INTP,INFJ
916,INFP,INFJ
917,INTJ,ISTJ
918,ENFP,ISFJ
919,INFP,INTJ
920,ESTJ,ENTP
921,ENTP,INFJ
922,ISFP,INTJ
923,ESFP,INTP
924,INFJ,INFJ
925,INFP,INTP
926,ENTP,INTJ
927,ENFP,ISFP
928,INTP,INFP
929,INFJ,INTP
930,INTP,INTP
931,ISFP,INFP
932,INTJ,ENFP
933,ENFJ,INFP
934,ENTP,INTJ
935,ENFJ,INFP
936,INTP,INTP
937,INTP,ESFJ
938,ISFP,INFP
939,ISTP,ISTJ
940,ESTP,INTJ
941,INFJ,INTJ
942,ISFP,INTP
943,INTP,ENTP
944,ENTP,ENTP
945,ENFP,INTP
946,INFJ,INFJ
947,INFJ,INTP
948,INTJ,INFJ
949,INFP,INFJ
950,INFP,INFP
951,INFJ,INFJ
952,INFP,INTP
953,INFP,INTP
954,INFJ,INFP
955,ENTP,INTP
956,ENTJ,INTP
957,INFP,INTP
958,INTP,INTP
959,INTJ,ESTP
960,ENTJ,INTJ
961,ENFP,ESTP
962,INTJ,INTP
963,ISTJ,ISTJ
964,INFJ,ENTJ
965,ENTJ,ENTP
966,INFP,INTP
967,INTP,INFJ
968,INTP,ENTP
969,ENFJ,INTJ
970,ISTP,ESFP
971,ESFJ,INFP
972,ESTP,ISFP
973,INTP,INFJ
974,INFP,INFJ
975,INTJ,ESFP
976,ISTJ,ISTJ
977,ISFJ,INTP
978,ENTJ,ENFJ
979,ESTP,ISTP
980,ENTJ,INFP
981,ISFJ,INFP
982,ENFJ,INFP
983,ESFJ,ENTP
984,INFP,INTP
985,ESFP,INTP
986,INFJ,ENTP
987,ENTP,INTP
988,INFP,INFJ
989,INTP,INTJ
990,ISFJ,INFJ
991,INTP,INTP
992,ISFJ,ENTP
993,INTP,ENTP
994,INTJ,ENTJ
995,ISFJ,INFP
996,INFJ,ENTP
997,INFP,INTP
998,ISTJ,ISTJ
999,INFP,INFJ
1000,INTP,INFP
1001,INFJ,INTJ
1002,ISTJ,ISTJ
1003,INTP,INTP
1004,ESFP,ENFP
1005,INFJ,ENFJ
1006,ENTP,INFJ
1007,INTP,ENTP
1008,ENTP,INFP
1009,INFP,ENFJ
1010,ISTJ,INTP
1011,ENFP,INFP
1012,INFP,ENFP
1013,ENFP,INTJ
1014,INTJ,INTJ
1015,ISTP,ENTJ
1016,ISTJ,ISTJ
1017,INTJ,INFP
1018,ISTJ,INTP
1019,INFP,INFP
1020,INTP,INTJ
1021,INTP,INTP
1022,ENFJ,INTP
1023,INTP,INFP
1024,INTP,INTP
1025,ISFP,ENFP
1026,ISFP,INTP
1027,ISFJ,ISTJ
1028,INTP,INTP
1029,ESFP,ISTJ
1030,ENTJ,ENFP
1031,INTP,ENTP
1032,INTP,ENTP
1033,ESFP,INFP
1034,INFP,ESFP
1035,INFJ,INTP
1036,ENFP,INFJ
1037,INFP,ESFP
1038,ENTJ,ENTP
1039,INFP,ISFJ
1040,INFP,INFP
1041,ISFP,ENTP
1042,ENFP,ISTJ
1043,INTP,INTP
1044,INFJ,ENFP
1045,ISTP,INTJ
1046,INTP,INTP
1047,INFJ,INFJ
1048,INTJ,INFP
1049,INTJ,INTJ
1050,INFP,ENTP
1051,ENTP,INTJ
1052,INFJ,INTP
1053,INFP,ISTJ
1054,INFJ,ENTP
1055,INTP,ESTP
1056,ISFJ,INTP
1057,ESTP,INTP
1058,ISFJ,INTP
1059,ENTP,INFP
1060,ISFJ,INFP
1061,ESFP,INFP
1062,INTJ,ENTP
1063,INTJ,INFP
1064,INTJ,INTJ
1065,ENTP,INFP
1066,INFP,ISTJ
1067,ISTP,INFJ
1068,INTP,INTP
1069,INFP,INTJ
1070,ESFP,ENTP
1071,INTJ,INFP
1072,INTP,ISFP
1073,INFJ,INTJ
1074,INTJ,ENTP
1075,ENTP,INTP
1076,INTJ,INTP
1077,ENTP,ENTJ
1078,ISFJ,INFP
1079,INFP,ISFP
1080,ENFJ,ENFJ
1081,INTJ,INFP
1082,INTJ,INTJ
1083,INFP,INTJ
1084,INFP,INTJ
1085,INTP,INTP
1086,ENTP,ENFP
1087,INTP,INTP
1088,ISTP,INTP
1089,INTJ,INTP
1090,ESFP,INFJ
1091,INFJ,ESTP
1092,INTJ,INTP
1093,ESTP,ENTP
1094,INFJ,INTP
1095,ISFJ,ENFP
1096,INTP,INFP
1097,ISTP,ENTP
1098,ENTP,INTJ
1099,ENFP,ENTP
1100,ISTP,INTP
1101,ENFP,ENFP
1102,ENTP,INFJ
1103,INFP,INFP
1104,ISTJ,INTP
1105,ESTP,INTP
1106,ISTP,ENTP
1107,INFP,ESTP
1108,INTP,INTJ
1109,INTJ,INTP
1110,INTP,INTP
1111,ISFJ,INTJ
1112,ESTP,INTP
1113,INTP,INFP
1114,ESTJ,INFJ
1115,ISTJ,ISTJ
1116,ENTP,ISTP
1117,ESTJ,ISFJ
1118,INTP,INTP
1119,ENFJ,ENTP
1120,ENTJ,INFJ
1121,INTJ,ESFJ
1122,INFP,ENTP
1123,ESFP,INFP
1124,ISFP,ENTP
1125,INFJ,INFP
1126,INFP,ENFJ
1127,ISTP,INTJ
1128,INTP,ENTJ
1129,ENFJ,INTP
1130,INTP,INTJ
1131,INFJ,ENTP
1132,ENFP,INFP
1133,INTP,INTP
1134,INTP,INFP
1135,INFJ,INFJ
1136,ESTJ,ENFP
1137,INTJ,INTP
1138,INTJ,ISTJ
1139,INTJ,INFP
1140,ISTJ,INFJ
1141,INFP,INFP
1142,ISFP,INTP
1143,INFJ,ISTP
1144,ESTP,INFP
1145,INFP,INFJ
1146,ENTP,ENTP
1147,INTJ,ENTP
1148,ESFP,ISFJ
1149,INTP,INTP
1150,INFJ,INFP
1151,ISTP,ENTP
1152,INTP,ENTP
1153,ESFP,INFJ
1154,INTJ,ENTP
1155,ESFJ,ENTJ
1156,ISFJ,INFP
1157,ENTP,INTJ
1158,INTP,INFP
1159,INFP,ENTP
1160,INTJ,INTJ
1161,ENFJ,INTJ
1162,INTP,ISTJ
1163,ISTP,INFP
1164,INTP,INTP
1165,INFJ,INTP
1166,ISFJ,INTJ
1167,ENTJ,INTP
1168,ISFJ,ISTP
1169,ISTJ,INTP
1170,ISTP,ENTP
1171,ENFJ,INTJ
1172,ESTP,ENFP
1173,ISTP,INTP
1174,INFP,ENTP
1175,ISTP,INFP
1176,INFP,INTP
1177,ISTJ,ENTP
1178,ENTP,INFP
1179,INTP,INFJ
1180,INFP,INTP
1181,INTJ,INFP
1182,INTP,INTP
1183,INFP,INTP
1184,ENTP,INTP
1185,ISTP,INTJ
1186,ESTP,ISTP
1187,INTJ,INTP
1188,ESTP,INTP
1189,ISFJ,INTP
1190,ISFP,ENTP
1191,INFP,ENTP
1192,ISTP,INTP
