,True,Predicted
543,INTP,INTJ
544,INTJ,ISTP
545,ENTP,ESFP
546,INTP,ESFP
547,INTJ,ESTJ
548,ENTP,INFP
549,INTP,ESFJ
550,ENTP,INFJ
551,INTJ,INTJ
552,INTJ,ESTP
553,ESTJ,ESFJ
554,ENTP,ESTP
555,ISFJ,ISFJ
556,INTJ,ISFP
557,ENFP,ENFJ
558,ISTJ,INFJ
559,INFP,INTP
560,ESFJ,ESFP
561,INFJ,ISFP
562,ISFJ,ESTJ
563,INTP,ENTP
564,ESTP,ISTJ
565,ENTP,ESTP
566,INTP,ISFJ
567,ESFP,ESFP
568,ENFP,ENFJ
569,INTP,ENTP
570,ENTP,ISFP
571,INFJ,ISFJ
572,INTP,INTP
573,INTP,ENTJ
574,INTJ,INTJ
575,ISTJ,ISTJ
576,INFP,INFP
577,INFJ,INFJ
578,INTP,ENFJ
579,ENFP,ENTJ
580,ENTP,ESTP
581,ESTP,ESTP
582,INTP,ENFP
583,ENFP,INTP
584,ISFP,ESTP
585,INTJ,INTJ
586,INTJ,ISTP
587,ISTJ,ENTJ
588,ENFP,ESTP
589,ENFP,ISFP
590,INFP,ISTJ
591,INTJ,ENTJ
592,INFP,ESTP
593,INTJ,ISFP
594,ENFP,ISTP
595,ENTP,INTP
596,ISFP,ISFJ
597,ISTJ,ENTP
598,INTP,ISFP
599,INFJ,INTP
600,ESFP,INTP
601,INFP,ENFP
602,ENFJ,INFJ
603,ENTP,INTJ
604,ENTP,ESTP
605,ENTP,ISFJ
606,INTJ,ESTP
607,INFP,INFJ
608,ENFJ,ENFJ
609,ESFP,ESTJ
610,ISFJ,ISFJ
611,INFP,INFP
612,INFJ,ENFP
613,INTJ,ENTP
614,INTP,INTJ
615,INFP,INTP
616,ENTP,ENFJ
617,INTJ,INFJ
618,ENFP,ISTP
619,ISTJ,ENFJ
620,ISTJ,ENFP
621,ENFP,ESFJ
622,INFJ,ENTP
623,INFJ,ESTP
624,ENTP,ENFJ
625,INTP,ISFJ
626,INFJ,INFJ
627,INFJ,ESFJ
628,INFJ,ISTJ
629,INTP,INTP
630,ENTJ,INTP
631,ENFP,ENTP
632,INTP,ENTJ
633,ESTJ,INTP
634,ENTP,INFP
635,INTJ,ISFP
636,ENTJ,ESTP
637,ENFJ,ISFJ
638,INTP,ESFJ
639,INFJ,ESTP
640,INTP,INFJ
641,ENTJ,ESTJ
642,ISTJ,ISTP
643,ENTP,ENTP
644,INTJ,ISFJ
645,ESFJ,ISTP
646,ISFJ,ISFP
647,INTJ,ENTP
648,INFJ,INTJ
649,ISTP,ENTJ
650,ENFJ,INTJ
651,INFP,ESTJ
652,INTP,ENTJ
653,INTJ,INFP
654,INFP,INFJ
655,ISFP,ISTJ
656,ISTJ,ISFJ
657,ENTP,ISFP
658,ENFJ,ISFP
659,INTJ,INFP
660,ENTP,ENTP
661,ENFP,ENTP
662,INTP,ESTP
663,ISFJ,ISFP
664,ESTP,ENTJ
665,ESFJ,ENTP
666,ENTP,INFJ
667,ISFJ,ENFJ
668,INTP,ISFP
669,ENTP,ENTP
670,ISTP,ENTP
671,ESFP,INFJ
672,INTP,ESTJ
673,ENTP,INFJ
674,INFP,ENTJ
675,INFP,ENTP
676,INTJ,ENTP
677,INTP,INFJ
678,INFP,INTJ
679,ENFP,ENTJ
680,INTJ,ISTP
681,INTJ,ESTJ
682,ENTJ,ENFJ
683,INFJ,ENTJ
684,ISFP,ENFJ
685,INTJ,INTJ
686,ENFP,ISTJ
687,INFJ,ISFP
688,ENTP,ISFJ
689,INFJ,ENFP
690,ESTP,ENTP
691,INFJ,ENFP
692,ENTP,ENTP
693,ISTJ,ISTJ
694,ESFP,ENFJ
695,INTP,ENFP
696,INFP,ESFP
697,ENTJ,ESTP
698,INTP,ENTJ
699,ENTP,ENTP
700,INTJ,ESTP
701,INFJ,ENFP
702,ISTP,ESFP
703,ISTJ,ESFP
704,ENTP,ENTJ
705,ENTP,ISFP
706,INFJ,ISFP
707,INTP,ENTP
708,INFP,ENTJ
709,ISFJ,ESFP
710,INFP,ENFP
711,INTP,INTJ
712,INFP,ESFP
713,ENTJ,INTP
714,ENTP,ISFP
715,INTJ,ISTP
716,ESTP,INFP
717,ENTP,INTP
718,ESTP,ESTJ
719,ISFP,ISFP
720,INTP,ENTP
721,INTP,ISFJ
722,INTP,ESTP
723,INTJ,ENTP
724,INTP,ENFJ
725,ENFP,INFP
726,INTJ,INFJ
727,ENTP,ESTJ
728,INFP,INTJ
729,INTP,ESTP
730,ESTP,ISFP
731,INTJ,ENTP
732,ENTP,ISFP
733,ENTP,ISFJ
734,ENTP,ISFP
735,INFP,ENTP
736,INFP,ISFP
737,ENTP,ENFJ
738,ESFP,INFP
739,ENTJ,ISTP
740,ENTJ,ENTJ
741,INTP,INFP
742,ENFP,ISTP
743,INTP,ESTJ
744,ISFJ,ENFJ
745,INTJ,ENTJ
746,INTP,INTP
747,ENTP,ENTJ
748,INFJ,ISFP
749,INFJ,ENFJ
750,ESTJ,ISFJ
751,ESTP,ESFP
752,ENFJ,INFJ
753,INFP,INFP
754,ISFJ,INFJ
755,INTP,INTP
756,INFP,ENFJ
757,ENFP,INTP
758,INFP,ENFJ
759,INTP,ENTJ
760,INTJ,ENTP
761,ESFP,ENTJ
762,ISTJ,ENTP
763,ESTP,ISTP
764,INTP,ENTJ
765,INTP,INTP
766,ENFP,ENTJ
767,ENTP,ENTP
768,INTJ,ENTP
769,INTP,ISFJ
770,INTP,ISFP
771,ESFP,ENTJ
772,ESTP,ENFJ
773,INFJ,ISFJ
774,INFJ,INTJ
775,ENFP,ENFP
776,INTJ,ENFP
777,ESFP,ESTJ
778,ENTP,ENFP
779,ISTP,ISFJ
780,ENTJ,ENTP
781,INFP,ISTJ
782,INTP,ISTJ
783,INFJ,INTJ
784,ENTP,INFJ
785,ENTP,INTJ
786,INFP,ISFJ
787,INTP,INTP
788,INFJ,ISFP
789,INTJ,ISFP
790,ISTJ,ISFP
791,INTP,ISTJ
792,INTP,INFJ
793,INTP,ESFP
794,ENTP,INFJ
795,INTJ,ENFP
796,INTJ,INFP
797,INTP,ENTJ
798,ENFP,ENTJ
799,INTP,ESFP
800,INTP,ESFP
801,INFP,ESTJ
802,INFJ,ISFJ
803,INTJ,INTP
804,ISFP,ISFP
805,ENTP,ESTP
806,ISTP,ESTP
807,ISFJ,ISFJ
808,ENTP,ESFP
809,INFP,ENFJ
810,INTP,ESTP
811,INFJ,INFJ
812,INTJ,ENFJ
813,ENTP,ENTP
814,INTP,ENTJ
815,ISFP,ISFP
816,ISTP,ENTP
817,INFP,INFJ
818,ENTP,ENTJ
819,ENTP,INTJ
820,ISFJ,ISFP
821,INTP,INFJ
822,INFP,INFJ
823,ENTP,ISTJ
824,ENTJ,INFJ
825,INFP,ENTJ
826,ENTP,ENTJ
827,INFP,ISFP
828,ENFJ,ESTJ
829,INTJ,ISTJ
830,ISFJ,INFJ
831,INTJ,ISFJ
832,ESFJ,ISFJ
833,INTJ,ISFJ
834,INFP,ISFP
835,INTJ,ISFP
836,INFP,ESTJ
837,ISTP,ISTP
838,INTP,INTP
839,INTJ,INTJ
840,ESTJ,INFP
841,ESTP,INTP
842,ENFP,ENFP
843,ENTP,INTJ
844,ISTJ,INFP
845,ESTP,INTP
846,INTJ,ENTP
847,INTJ,ESTJ
848,INFP,ENTP
849,ISTP,ENTP
850,ISFP,ISFP
851,INFP,ENTP
852,INFJ,ENTJ
853,ISFP,INTJ
854,ENFJ,ENTP
855,INFJ,ISFP
856,INTP,INTP
857,INFP,ESTP
858,ISFJ,INFJ
859,INFP,ENFP
860,INFP,ISFJ
861,INTJ,ISTJ
862,ENTP,ESTP
863,ISFP,INFJ
864,ISTP,ENTP
865,INFJ,ENTP
866,INTP,ENTP
867,INTJ,INTJ
868,INTJ,INTP
869,INFP,INFP
870,INFJ,ESTP
871,ENTJ,ESFP
872,INTJ,INTP
873,ENTJ,ENTJ
874,INFJ,INTJ
875,INFP,ESTP
876,INTJ,ENTJ
877,ISFJ,INTJ
878,INTP,INFJ
879,ISFJ,INFP
880,INTJ,ENTJ
881,ESTP,ISTJ
882,INTP,ENFJ
883,INTP,ENFJ
884,ISFP,ENFP
885,ENTP,ENTP
886,ENTP,ISFJ
887,INTP,INFP
888,INFJ,INTP
889,INFP,ENTJ
890,INTJ,INTJ
891,INFP,INFP
892,ENFJ,INFP
893,INTP,INTP
894,ENFJ,ENFP
895,INFP,ENFP
896,INFJ,ISFP
897,ENTP,ENTJ
898,ENTJ,ISTJ
899,INFP,ISTJ
900,ENTJ,ESFJ
901,ENTP,ENFP
902,ENTP,ENFP
903,INFP,ISFJ
904,INTJ,ESTJ
905,ESTP,ENTJ
906,ENTP,ISFP
907,ENTP,INFP
908,ENFP,ENTP
909,INFP,ISTP
910,INTP,ISFP
911,ISFJ,ISTJ
912,INTJ,ENTP
913,INTP,ENFJ
914,ENTP,INTP
915,INTP,INTJ
916,INFP,INFP
917,INTJ,ENFJ
918,ENFP,ESFJ
919,INFP,ENTP
920,ESTJ,ENTP
921,ENTP,ESFJ
922,ISFP,ENTJ
923,ESFP,ENFJ
924,INFJ,ESTJ
925,INFP,INTP
926,ENTP,INTP
927,ENFP,ENTP
928,INTP,INFJ
929,INFJ,INTJ
930,INTP,INFJ
931,ISFP,ESFJ
932,INTJ,ISFP
933,ENFJ,ESTJ
934,ENTP,INTJ
935,ENFJ,INTJ
936,INTP,ESTP
937,INTP,INFP
938,ISFP,ENTJ
939,ISTP,ISTJ
940,ESTP,INTP
941,INFJ,INFJ
942,ISFP,ISFP
943,INTP,ENTP
944,ENTP,ENTP
945,ENFP,INFP
946,INFJ,ISFJ
947,INFJ,ENTP
948,INTJ,ENTP
949,INFP,ISFJ
950,INFP,ENFP
951,INFJ,ENFJ
952,INFP,ENTJ
953,INFP,ISTJ
954,INFJ,ENFP
955,ENTP,ISFP
956,ENTJ,ENTJ
957,INFP,ENFP
958,INTP,INTP
959,INTJ,ENTP
960,ENTJ,ENTP
961,ENFP,ESTJ
962,INTJ,INFJ
963,ISTJ,INFJ
964,INFJ,ENTP
965,ENTJ,ESTP
966,INFP,ENTP
967,INTP,ISFP
968,INTP,ESTJ
969,ENFJ,ISFJ
970,ISTP,INTJ
971,ESFJ,ESFJ
972,ESTP,INFJ
973,INTP,ESFJ
974,INFP,ENTP
975,INTJ,ENTJ
976,ISTJ,ISTP
977,ISFJ,ENTP
978,ENTJ,ISFP
979,ESTP,ESTP
980,ENTJ,INFP
981,ISFJ,ESTP
982,ENFJ,ENFP
983,ESFJ,INTP
984,INFP,ISTJ
985,ESFP,ISFP
986,INFJ,ENTJ
987,ENTP,ISFP
988,INFP,ISFP
989,INTP,INTP
990,ISFJ,ENTJ
991,INTP,INTP
992,ISFJ,ISTJ
993,INTP,ISTP
994,INTJ,INFP
995,ISFJ,INFP
996,INFJ,INFJ
997,INFP,ESFJ
998,ISTJ,ISTJ
999,INFP,ISFP
1000,INTP,ENFP
1001,INFJ,ENFJ
1002,ISTJ,ISTJ
1003,INTP,INFJ
1004,ESFP,INFP
1005,INFJ,ENFP
1006,ENTP,INTP
1007,INTP,ENTP
1008,ENTP,ESFJ
1009,INFP,ISTP
1010,ISTJ,ISTJ
1011,ENFP,ENTP
1012,INFP,INFJ
1013,ENFP,ENFJ
1014,INTJ,ESTP
1015,ISTP,ENTP
1016,ISTJ,ISFJ
1017,INTJ,INTJ
1018,ISTJ,ISFP
1019,INFP,ENTJ
1020,INTP,ESFP
1021,INTP,ESTP
1022,ENFJ,INTP
1023,INTP,ISFP
1024,INTP,INTJ
1025,ISFP,ENFJ
1026,ISFP,ENTJ
1027,ISFJ,INTJ
1028,INTP,INTP
1029,ESFP,ISFP
1030,ENTJ,ENTJ
1031,INTP,ISFP
1032,INTP,ISTP
1033,ESFP,ENFJ
1034,INFP,ISTJ
1035,INFJ,ENTJ
1036,ENFP,ISFP
1037,INFP,ENTJ
1038,ENTJ,INTP
1039,INFP,ESFJ
1040,INFP,ENTP
1041,ISFP,ESTJ
1042,ENFP,INTJ
1043,INTP,INTP
1044,INFJ,ENTJ
1045,ISTP,INFP
1046,INTP,INTP
1047,INFJ,INFJ
1048,INTJ,INFP
1049,INTJ,ISTJ
1050,INFP,ISTJ
1051,ENTP,ENTP
1052,INFJ,ISTJ
1053,INFP,INFJ
1054,INFJ,ISTP
1055,INTP,ISTJ
1056,ISFJ,ESTJ
1057,ESTP,INTJ
1058,ISFJ,INFP
1059,ENTP,ISFP
1060,ISFJ,ISFJ
1061,ESFP,ESFP
1062,INTJ,INTJ
1063,INTJ,ISFP
1064,INTJ,ESTJ
1065,ENTP,ENTP
1066,INFP,INTJ
1067,ISTP,ENTJ
1068,INTP,ENTP
1069,INFP,ISFP
1070,ESFP,ENTP
1071,INTJ,ISFJ
1072,INTP,INTP
1073,INFJ,ESTP
1074,INTJ,ISFP
1075,ENTP,ENTP
1076,INTJ,ESFJ
1077,ENTP,INFJ
1078,ISFJ,ISTP
1079,INFP,ISFJ
1080,ENFJ,ENFP
1081,INTJ,ISFJ
1082,INTJ,ESTJ
1083,INFP,ISFJ
1084,INFP,INFP
1085,INTP,INFP
1086,ENTP,ESFJ
1087,INTP,INFJ
1088,ISTP,ENFP
1089,INTJ,INTP
1090,ESFP,INTP
1091,INFJ,ESTJ
1092,INTJ,ENTP
1093,ESTP,ENFJ
1094,INFJ,INTJ
1095,ISFJ,ENTP
1096,INTP,ISTJ
1097,ISTP,INFJ
1098,ENTP,ISTJ
1099,ENFP,ENTP
1100,ISTP,ISFJ
1101,ENFP,ESFJ
1102,ENTP,ENTP
1103,INFP,ESTP
1104,ISTJ,INTJ
1105,ESTP,ISTJ
1106,ISTP,ENTJ
1107,INFP,INTJ
1108,INTP,ISTJ
1109,INTJ,ENTJ
1110,INTP,ESTP
1111,ISFJ,ESTP
1112,ESTP,ISTP
1113,INTP,ESTP
1114,ESTJ,ISFJ
1115,ISTJ,ISTJ
1116,ENTP,ENTP
1117,ESTJ,INFJ
1118,INTP,ISFJ
1119,ENFJ,ISFJ
1120,ENTJ,ISFP
1121,INTJ,ISFP
1122,INFP,ISFJ
1123,ESFP,ESTP
1124,ISFP,ISFJ
1125,INFJ,ENFP
1126,INFP,ENFJ
1127,ISTP,ESTP
1128,INTP,ISTP
1129,ENFJ,ESFP
1130,INTP,INFJ
1131,INFJ,ISFP
1132,ENFP,INTP
1133,INTP,ESTJ
1134,INTP,ISFP
1135,INFJ,INFP
1136,ESTJ,ENFJ
1137,INTJ,ISTP
1138,INTJ,ISFJ
1139,INTJ,ESFJ
1140,ISTJ,ISTJ
1141,INFP,INFP
1142,ISFP,INTP
1143,INFJ,INFJ
1144,ESTP,ISFP
1145,INFP,INTP
