,True,Predicted
131,INFP,ENFJ
132,ENFP,INFJ
133,ESTJ,ESTJ
134,ISFP,ENFJ
135,INFP,INFJ
136,ESFJ,ESTJ
137,ESTP,ESFP
138,ISFJ,INTJ
139,ISFP,ENTJ
140,ISTJ,ISTP
141,ISTP,ESTP
142,INFJ,ISTP
143,ENFJ,INTJ
144,ISFJ,ENFJ
145,ENFP,INTJ
146,ISFJ,ESTP
147,ENTJ,ENFJ
148,INTP,ISTP
149,ESTJ,ENTJ
150,ISFJ,ESFJ
151,ENTJ,ENTJ
152,ISFP,ENFJ
153,ESTJ,INFJ
154,ENFJ,ESFJ
155,INFJ,INTP
156,ISTP,ESTP
157,INFJ,INTJ
158,INTJ,INTJ
159,INFJ,ISTP
160,ISFP,INTJ
161,ISTP,ESFP
162,ESFP,ISFP
163,ISFJ,ESTP
164,ENTJ,ISTP
165,ESTJ,INFJ
166,ESFP,ESFP
167,ENTP,INTJ
168,INTJ,ISTP
169,ISTP,INFJ
170,ENFJ,ENFJ
171,INTP,ISTP
172,ESTP,ESTP
173,ENTP,ISTP
174,INFP,ENTJ
175,INFP,INTJ
176,INTJ,INFP
177,ESFJ,INFP
178,ENFP,ESFJ
179,ESFJ,ESFJ
180,ENFP,INFJ
181,ENTP,ESTJ
182,ESTJ,ISTP
183,INTJ,INTJ
184,INFJ,ESTJ
185,ESTP,ISTP
186,INTP,INTJ
187,ISFP,ISTP
188,INFJ,INTP
189,ISTP,ISFP
190,ESFJ,INTJ
191,INTP,ISTP
192,ESTP,ESFP
193,INTP,ISFJ
194,ISTP,ESTJ
195,INFP,INTJ
196,ESFP,ENFJ
197,ESTP,INFP
198,ISTP,ESTP
199,ESTJ,ISFJ
200,ESTP,INTP
201,ISTJ,ISTJ
202,ISFJ,ISTJ
203,ISFP,ESFJ
204,ISFJ,ENFJ
205,ENFJ,ENFJ
206,ISFP,ISFP
207,ISTP,ENTJ
208,INFJ,INTP
209,INTP,ESTP
210,ISFJ,ESFP
211,ESTJ,ESTJ
212,ESTP,ISTP
213,INFJ,ESTP
214,ENFJ,ESTJ
215,ESTP,ESTP
216,ESTJ,ENFJ
217,ENTP,INTP
218,ESTP,INTP
219,ISFP,INFP
220,ISTP,ENTJ
221,ISFP,INTP
222,ENTJ,ENTJ
223,ESTJ,INFP
224,ESTP,ESFP
225,ISTP,ISTP
226,INTP,INTP
227,ENTP,ENTP
228,INTP,ESTJ
229,ISFP,INFJ
230,ENTP,ISTJ
231,ESTJ,ESFJ
232,ESTJ,ESTJ
233,INTJ,ESTJ
234,ISFP,ISFJ
235,ISTP,ESTJ
236,ENTJ,INFJ
237,ENFJ,ISTP
238,INFJ,INTJ
239,ISTJ,ESTJ
240,ISTP,ENTP
241,ENFP,ISFP
242,ESTP,ESTP
243,ISFJ,ESFJ
244,ISFJ,INTJ
245,ENTJ,ESTP
246,ESTJ,ENFJ
247,INFJ,INFJ
248,ISTJ,ENTP
249,ISTP,INTP
250,ESTP,ESTP
251,INFJ,ESTJ
252,ENTP,INTP
253,ESFJ,ESFJ
254,INTP,INTJ
255,INTP,INTP
256,ENTP,ESFP
257,ISTP,ESFP
258,ENFJ,ISTJ
259,ISFJ,INTJ
260,ESTP,ISTJ
261,ESFJ,ENFJ
262,ENTJ,ENTJ
263,ISTP,ESTP
264,INTJ,INTJ
265,ISFP,ESTP
266,INTJ,INTJ
267,ISFP,ENFJ
268,ISFJ,ISFJ
269,ISFJ,INTJ
270,ISTJ,INTP
271,INTP,INTJ
272,ENFP,INFP
273,ISFJ,ESFP
274,ESTP,ESTJ
275,ENTJ,ESFP
276,ENFJ,ESFJ
277,INTP,ISFP
278,INFP,INTP
279,ISTP,ISFJ
280,INFP,ENTJ
281,INTP,ISTP
282,ISTP,ISTP
283,ESTJ,ISFP
284,INTJ,INTP
285,ESFJ,ISFJ
286,INFJ,ESTJ
287,ISFP,ISFP
288,ISFP,ESTJ
289,ENFJ,INFP
290,INFJ,ENFJ
291,ENFJ,ESFP
292,ENTJ,ENTJ
293,ISTJ,ENFJ
294,ISTP,ISTP
295,ISFJ,ESFJ
296,ENFP,ESFP
297,INTJ,INTJ
298,ISTP,INTJ
299,INTJ,ENFJ
300,ESTP,INTP
301,ISTP,ISTP
302,ISTP,INFJ
303,ENFP,ISFP
304,ISTJ,INTJ
305,INFJ,ISTP
306,ISFJ,INFP
307,ISFP,ENTJ
308,INTP,INTP
309,ESTJ,ISFP
310,ISTJ,INFJ
311,ESTJ,INTJ
312,ESFP,ESTP
313,ESFP,ISTP
314,ESTJ,INFJ
315,ESFP,ISTP
316,ISTJ,ISTP
317,ISTP,ISTJ
318,ESTP,ISTP
319,INTP,ESTP
320,ISFP,ENFJ
321,ESTJ,INTJ
322,INTP,ISTP
323,ENTP,INTJ
324,ESTJ,ESTP
325,INFP,ESTP
326,ENFJ,ISTJ
327,ENTJ,ISTJ
328,ESFP,ISTP
329,ESFP,ISTP
330,ENTJ,INFP
331,ISFP,ENFJ
332,INTP,ENFJ
333,ENTP,ENTP
334,ISFP,ISTP
335,ENTP,ENFJ
336,ENTP,INFJ
337,ENFP,INFP
338,ENFJ,INFP
339,INFJ,ENFJ
340,ESTP,ENFJ
341,INTJ,INTJ
342,ESTP,ESTP
343,INFP,ESFP
344,ISTP,ISTP
345,ESFJ,INFP
346,ISTP,ISFJ
347,ISFJ,INFJ
348,ENFJ,ESFJ
349,ISTP,ISFJ
350,ISTP,ESFJ
351,ENTP,INFP
352,INFP,ESTP
353,ISFJ,ESTP
354,ISTP,ENTJ
355,ENFP,ESTP
356,ISFP,ISTJ
357,ESTJ,INFJ
358,ISTP,ESTJ
359,INTP,ENTP
360,ENTP,ISFP
361,ENTP,INFJ
362,ENTJ,ESTJ
363,ISTJ,ISTP
364,ISTJ,ISTJ
365,ENFJ,ENTJ
366,ENTJ,INTJ
367,ESFP,ENTJ
368,ESFJ,ISFP
369,ESFP,ISFP
370,ENTP,ESTP
371,ESFP,INTJ
372,ISFJ,ISFP
373,ESTP,INTJ
374,ISFP,ISFP
375,INTJ,ISTP
376,ISTP,INFJ
377,INFJ,INFP
378,ESTJ,INFJ
379,ISFP,ENTJ
380,ESTJ,INTP
381,INTJ,ESTP
382,ESFJ,ENFJ
383,ESTP,ENFJ
384,INFP,ESTP
385,INFP,ISFJ
386,ENFP,ISFP
387,ESFJ,INTP
388,ENFP,ESTP
389,INFP,INFP
390,ENFJ,ESFJ
391,ESTJ,ENFJ
392,ESFJ,ESFP
393,INTP,INTP
394,ISTP,INTP
395,ENFP,INFJ
396,ENTJ,ENTP
397,INTP,INTP
398,INFJ,ISTP
399,INFJ,INFJ
400,ENTP,INFJ
401,ENFP,INFJ
402,INTP,INTP
403,INTP,ESTP
404,ESTP,ISFJ
405,ISTJ,INTJ
406,ISTP,ESTP
407,ISFJ,ISFJ
408,ISFP,INTJ
409,ISTJ,ESTJ
410,ENFJ,ESFJ
411,ENFP,INFP
412,INTJ,ENFJ
413,ENFJ,ESTJ
414,ESFJ,ESFP
415,INTJ,INTJ
416,INFP,INFP
417,ISTJ,ISFP
418,INFP,ENFJ
419,INFJ,ISFP
420,ISTP,INFP
421,ESTJ,ISFJ
422,ISTJ,ESTP
423,ISTP,INTP
424,ESFP,ENTJ
425,ISFJ,ENTJ
426,ISFJ,ISTP
427,INTJ,INTJ
428,ESFP,ESTP
429,INTP,ISFP
430,ENFP,INFJ
431,INTJ,ENTP
432,INTJ,ISTP
433,INFJ,INTJ
434,ENFJ,INFP
435,ESFP,INFJ
436,ENFJ,ENFJ
437,ENFP,INFP
438,ESTP,INFP
439,INFP,INFJ
440,ESFP,ISFJ
441,ENFP,ISFJ
442,ENFP,ENFJ
443,ENTJ,ENTP
444,ISTJ,ISTJ
445,ISFP,ESFP
446,INTJ,INFP
447,ESFP,ENFJ
448,INTP,ESTJ
449,INFJ,ESFJ
450,INFP,ISTJ
451,ISFP,INTP
452,ISTP,ESTP
453,ENFJ,ENFJ
454,ENTJ,ISTP
455,INTP,ESTJ
456,ESFJ,ISFJ
457,ENTJ,ISTP
458,INTP,ESTP
459,ESFP,ISTP
460,ENFJ,ESTJ
461,ENFP,ENTJ
462,ISFP,INFP
463,INTP,ISFP
464,INTJ,ISFJ
465,ISTP,ENFJ
466,ISTP,ENTJ
467,INFJ,INTJ
468,ENFP,ISTJ
469,ESTP,INFJ
470,ESTP,ENTP
471,ISTJ,ISTP
472,INTP,INFP
473,ESTJ,INFJ
474,ESFP,INFP
475,ENFP,ESTP
476,ISFJ,ESFJ
477,ISTJ,INTP
478,ESTJ,ISFP
479,INFJ,ISFJ
480,ISFJ,INTJ
481,ISFP,INTP
482,INFJ,ISFP
483,INTJ,ESTP
484,ENTP,ENTJ
485,ENFP,ISFJ
486,INTP,ENTJ
487,ISTP,ENTJ
488,ISFP,ESFP
489,ESFP,ESTP
490,INFJ,ISTJ
491,ESFP,ENFJ
492,INTJ,INFJ
493,ISFJ,INFP
494,ISFJ,ENFJ
495,ESTJ,ESFJ
496,ISFP,ENTP
497,ISTP,ESTP
498,INTJ,ISTP
499,ISFJ,ENFJ
500,ESTJ,ESTJ
501,INFP,INTP
502,ESFJ,INFP
503,INFP,ESFJ
504,INFP,INTP
505,ESTJ,ISTP
506,ESTJ,ENFJ
507,ENFJ,INTJ
508,ENTJ,INTJ
509,INTP,ISTJ
510,ENFJ,ENFJ
511,INFP,ISTP
512,ISFJ,INTJ
513,ISFJ,ISTP
514,ISFJ,ISTJ
515,INFJ,ENFP
516,ESTP,ISFJ
517,ISFJ,INTJ
518,ENFJ,ENFJ
519,ESTP,ISTJ
520,INTJ,INFP
521,ISFP,ISTP
522,ISTJ,ISTP
523,ENTP,INTJ
524,ENFP,ENFP
525,INTJ,ENFJ
526,ENFP,ISFP
527,ESTP,INTJ
528,INFP,ESFP
529,ISFP,ESTJ
530,ENFJ,ESTP
531,ENTP,ENTP
532,ESFJ,ESFJ
533,ISTJ,ISTJ
534,ISTJ,ISFP
535,ESFP,INTJ
536,ESTJ,ESTJ
537,ESFJ,INTJ
538,ENFJ,ISTP
539,INFJ,ENTJ
540,ESFJ,ESTJ
541,ENFP,ESTJ
542,ESTP,ENFJ
543,ENFJ,ISFJ
544,ISTP,INFP
545,ESFP,ESFP
546,ESTJ,ESTJ
547,ESTJ,ISTJ
548,ENFP,ISTJ
549,INTJ,INTJ
550,ESTJ,INTJ
551,ESFJ,INFP
552,ESFJ,ESTJ
553,ESFJ,ISFP
554,ISFJ,ESFJ
555,ESFP,ENFJ
556,ESTJ,ENTJ
557,ESFJ,ESFJ
558,ESTJ,ENFJ
559,ISFP,INTJ
560,ISTP,ISFP
561,ESFP,ENFJ
562,ISTP,INTP
563,INTP,INTJ
564,ESFJ,ESTJ
565,ISTJ,ESTP
566,ESFP,ESFP
567,INTJ,INFJ
568,INTP,ISTJ
569,ISTJ,ISFP
570,ESFP,ENFJ
571,INFJ,ESTJ
572,INTJ,ISTP
573,INFJ,ESFP
574,INFP,ESTJ
575,ESFJ,ESFJ
576,INTJ,ISTP
577,INTP,ISTJ
578,ENFP,INFJ
579,ENTP,ISTJ
580,INFP,INFP
581,INFP,ESTP
582,ISTP,ISTP
583,ISTP,INTP
584,INFP,INFP
585,ENTP,ENFJ
586,ISTJ,ISTJ
587,ENFP,ESTP
588,ESTJ,ENFJ
589,INFP,ISFP
590,ISFP,ISTP
591,INTP,INTP
592,INFJ,INTJ
593,INTP,INTJ
594,ENTP,ESFP
595,ESFJ,ISTP
596,INTP,ISTJ
597,INFJ,ESTP
598,ESFJ,ISFJ
599,ENTP,INFJ
600,ISFJ,ENFP
601,INFP,ISFJ
602,INFJ,ISFP
603,ENTJ,ISTP
604,ENFP,ISTP
605,INFJ,ENTJ
606,ESFP,ISFJ
607,ISFJ,ISFP
608,ENTJ,ISFJ
609,INFP,ESTP
610,ESTJ,INTP
611,ENTP,INTJ
612,INTP,ISFJ
613,ENFP,ISTP
614,ISTP,INTP
615,INFP,INFP
616,ISTP,ISTP
617,ENFP,INFP
618,INTJ,INTJ
619,ENTP,INFJ
620,ISFP,ENFJ
621,ISTJ,ISTJ
622,INFJ,ISTP
623,ENFP,ENFJ
624,INTP,ISTJ
625,ENFP,ESFJ
626,INFP,INFP
627,ISTJ,ISTJ
628,ESTP,ESFJ
629,ENTJ,ISTJ
630,ENFP,ENFJ
631,INTP,ISTP
632,ESTP,INTJ
633,ESFP,ESTP
634,ISFP,INTJ
635,INTP,INTJ
636,ENFP,INTJ
637,ENFP,ENFP
638,ISTP,ISTJ
639,ESFP,ENFJ
640,ESFP,INTP
641,INTJ,INFP
642,ISTP,ISFP
643,ISTP,ENTP
644,INFP,ISTJ
645,INFP,ISFP
646,ESTP,ESTP
647,INTJ,INTP
648,ENFJ,INTJ
649,ESTJ,ESTJ
650,INTJ,ENTP
651,ISTJ,INTJ
652,ESTP,INTP
653,ENTJ,ISTP
654,ESTP,INTP
655,ISTP,ISTP
656,ISTJ,ISFJ
657,ESFJ,INFP
658,ENTJ,ESTP
659,ISTP,ISTJ
660,ESTJ,ISTP
661,INFP,ENFJ
662,ISTP,ISTP
663,ENTJ,INTJ
664,INFJ,INTJ
665,ISFJ,ISTJ
666,ENTJ,INFP
667,ENTJ,INTP
668,ENTP,ENTP
669,ENTP,INTP
670,ESFP,ESFP
671,INTJ,INTJ
672,ENFP,ISFP
673,ENFP,ISFJ
674,ENTP,ESTJ
675,ESTP,ENTP
676,ESFJ,ENFJ
677,ENTP,ISTP
678,ISFJ,ENFJ
679,ESFJ,ENFJ
680,ESTP,ISFJ
681,ESFJ,ESFJ
682,INFP,ENFJ
683,ENFP,ENTP
684,INTP,ISFJ
685,ENTJ,ESFP
686,INFJ,INFJ
687,INTJ,ENTP
688,ISFJ,ENFJ
689,INTJ,INTP
690,ISFJ,ISTJ
691,INFJ,ESTP
692,ENFP,INTJ
693,INFJ,ISTP
694,INFJ,INFJ
695,ESTP,ENTP
696,INFP,ENFJ
697,ESFJ,ESFJ
698,ENFJ,ENTJ
699,ISTJ,ISTP
700,ENFP,ENTP
701,ENFJ,INTJ
702,INFP,INFP
703,ENTP,ENFJ
704,INTP,INTP
705,ESFJ,ESFJ
706,ISTJ,ESTJ
707,ESFP,ENFJ
708,ESTP,ESTP
709,INFJ,ENFJ
710,ENTJ,ISTP
711,ISTP,INTP
712,INFJ,ENFJ
713,INFP,ISFJ
714,INTP,ENTP
715,ESTJ,ESTJ
716,ESFP,INTP
717,ENTP,INTP
718,ISFP,ENFJ
719,ENTJ,ENFJ
720,ISTJ,ENTJ
721,INFP,ISTP
722,ESTP,ENFJ
723,ESFP,ENFJ
724,INFP,ISTP
725,INFP,ISTP
726,ENFP,INTJ
727,ESTP,ISTJ
728,INFJ,ISTJ
729,ESTP,INTJ
730,ISFJ,INFP
731,ENFP,ISTP
732,ISFJ,ESFJ
733,ISFJ,ISTJ
734,ESFP,ESTP
735,ENTJ,INTP
736,ENFP,INFP
737,INFP,ISTJ
738,ISTP,INFJ
739,INFJ,ISTJ
740,ISTJ,ISTP
741,ESFJ,ISTP
742,ESFP,ESFP
743,ESTP,ISTP
744,ENFJ,ESFP
745,ESTJ,INTJ
746,ENFJ,INFP
747,ESFJ,INTJ
748,INTJ,INTJ
749,ENTJ,INFP
750,ISTJ,ESTJ
751,ISFP,ESTJ
752,INFP,ISFP
753,ISFP,ISTP
754,ESFJ,INTJ
755,INTJ,ESTP
756,ESFP,INFJ
757,ENFJ,ISFP
758,INTP,ESTP
759,ENFP,ISTP
760,ESFP,ENFJ
761,ENFP,INTJ
762,INTJ,ISFJ
763,ISFJ,ESTJ
764,ENFJ,ENFJ
765,ENFJ,ESTJ
766,ISTJ,ISTJ
767,ISFJ,INTJ
768,ISTJ,INTP
769,ESFJ,ESFP
770,INFP,INFP
771,ISFJ,ESTJ
772,INFJ,INFP
773,ISFJ,ENFJ
774,ESFJ,ESTJ
775,ENTP,ISFP
776,INFJ,ESTJ
777,INTJ,ESFP
778,ENFJ,ESFJ
779,ENTJ,ENTJ
780,ENTP,INTJ
781,ISTJ,ISTJ
782,ISFJ,INTJ
783,INFP,ESTJ
784,ESFJ,ESTJ
785,ENTJ,ESFP
786,INTJ,INTJ
787,INTP,ENFP
788,ESTJ,ESTP
789,ENFP,ENTJ
790,ISTP,INFP
791,INTJ,INTJ
792,ENTP,ESTJ
793,ISFJ,INTJ
794,INFJ,ESFP
795,ESFJ,ESFJ
796,ISFP,ESFJ
797,ISTP,ISFP
798,ENTJ,ESFJ
799,ISTJ,ISTJ
800,ISTP,ISFJ
801,INTJ,ENTJ
802,ESTJ,ENTJ
803,ESFJ,ESFJ
804,ISFP,ENTP
805,ENTP,INFP
806,ESFP,ENFJ
807,ESTP,ISFP
808,ENFJ,ISTJ
809,ENTP,ESTP
810,ENTJ,ISFP
811,ENTP,INFP
812,ESTJ,ESTJ
813,ESFP,ISTP
814,INFP,ESFP
815,ISTJ,INFJ
816,ISFP,INTP
817,ENFP,ESTJ
818,ENFP,ISFJ
819,ENTJ,ISTJ
820,ISFP,ESTP
821,ISTJ,INTJ
822,ESTP,ISFP
823,ENTP,ENTJ
824,ISTP,ISTP
825,ESFP,ESTJ
826,ESFJ,ENTJ
827,ISTP,INTJ
828,INFP,ESFP
829,ENFP,INTP
830,ESFJ,ESFP
831,ISTJ,ISTP
832,INTJ,ESFJ
833,ISTJ,ENFJ
834,ENTJ,INFP
835,ESTP,ESTP
836,INTJ,ISTP
837,ENTJ,ISTJ
838,ENTP,INFP
839,INTJ,INTJ
840,ENFJ,ESFP
841,INFJ,INTP
842,INTP,ISTP
843,INFJ,ENFJ
844,ENFP,ENFJ
845,ISTP,INTJ
846,ENTJ,ESFJ
847,INTP,INTP
848,ISTJ,ESTP
849,ENTP,INTP
850,ESFP,ESFP
851,ENTJ,ISTP
852,ENFJ,ENTJ
853,ESTP,ESTP
854,INTP,ESFP
855,ISTJ,ISTJ
856,ENFJ,ISFJ
857,ESFP,ENFJ
858,INFJ,ISFP
859,ISTJ,ESFJ
860,INTP,ESTP
861,INTP,ESFJ
862,INTJ,ESFJ
863,ENTP,ESTP
864,ESTJ,ENTJ
865,ISTJ,ESFJ
866,ESTJ,INTJ
867,ESTJ,ENTP
868,ISFJ,ENTP
869,ENFP,ISFP
870,ISFP,ENTP
871,INFP,ISTP
872,ESFP,ENFJ
873,INFP,ESTJ
874,ISFP,ENFJ
875,ESTJ,ENTJ
876,INFJ,ENFJ
877,ENFJ,ENFJ
878,ESTP,INTJ
879,ENTJ,ENTJ
880,INTJ,ESTP
881,ISTJ,INFP
882,ISTP,INFJ
883,ENFJ,ISFP
884,ESFP,INTP
885,INFJ,ISFJ
886,INTP,ENTP
887,ENFJ,INTJ
888,INTP,ESTP
889,ISTP,ISTP
890,INTP,INTP
891,ESTJ,ESTJ
892,ENTJ,ISTP
893,ISFJ,INTJ
894,INTJ,INFP
895,ESTJ,ENTP
896,ESFJ,ESFJ
897,ESTP,ISFJ
898,ENFP,ENFJ
899,INTP,ESTP
900,ENFP,INFP
901,ENFP,INTP
902,ESFJ,ENTJ
903,ENTP,ENTP
904,ENTP,INFP
905,ESFP,ISTP
906,INFJ,INTJ
907,ISTP,ISFJ
908,ESFJ,ESTJ
909,INFJ,INTP
910,ENFJ,ISFP
911,INFP,ISFP
912,ENFJ,ENFJ
913,INTP,INTP
914,ESFJ,INFP
915,ISFP,ESTP
916,ENFJ,ESTJ
917,INTP,ISFP
918,ESFJ,ESTJ
919,ISTJ,ISTJ
920,INTJ,ISFJ
921,ISTJ,ESFP
922,INTP,ISFP
923,INTP,INFP
924,ENTP,INFJ
925,INFP,ENTP
926,ENFJ,ESTJ
927,ENTJ,ENTJ
928,ISFJ,ENFJ
929,ESFJ,INFP
930,ISFJ,ISFJ
931,ENFP,ISFJ
932,INTP,ISTP
933,INTP,ENTJ
934,ESTJ,ESTJ
935,ESFJ,ESTP
936,ISTP,ESFJ
937,ESTJ,ISTP
938,INFP,INTP
939,ESTP,ISTP
940,ENTP,ENTP
941,INTP,ISFJ
942,ESFP,ESFP
943,ISTJ,ISTP
944,ISFJ,ISTP
945,ENFJ,ISTP
946,ESTJ,ESFP
947,ENFJ,ISFP
948,ISTP,INTJ
949,ENTP,INTJ
950,INFP,INFP
951,ENFP,ESFJ
952,INFP,ISTJ
953,ENFP,ENFJ
954,ISTJ,ESTP
955,INFP,ESFJ
956,ISFJ,INTJ
957,ENTP,ESFP
958,ESFP,ISTP
959,INTJ,ENTP
960,ESTP,ENTJ
961,ESTP,ENFJ
962,INFJ,ISTP
963,INFP,ISTP
964,ISFJ,INFP
965,ESFP,INFJ
966,INFP,ESTP
967,INFJ,INFJ
968,INTJ,ENFJ
969,ESTJ,INTP
970,INTJ,ENTP
971,ESFJ,ESFJ
972,ISTP,ESTP
973,INFJ,ISFJ
974,ENTJ,ENTJ
975,ENTP,ENTP
976,ISFP,ISTP
977,ESFJ,INTJ
978,ISTJ,ISTJ
979,ENFJ,ENFJ
980,ESTJ,INTJ
981,ISTJ,ESTP
982,ENTJ,ESTP
983,ISTJ,INFP
984,INTP,INFP
985,ESFP,ESFP
986,INTJ,INTP
987,INTP,ISTP
988,ENTP,INFJ
989,ENFP,ISFJ
990,ESTJ,ISTP
991,INFP,ISFJ
992,INTJ,ESTJ
993,ESTJ,ENTP
994,ESTJ,INTP
995,ISFJ,ENTJ
996,ISFJ,ESFJ
997,ENTJ,ESFJ
998,ENTP,ESFJ
999,INFP,ESFP
1000,ENFP,ESFP
1001,ISFP,ENFJ
1002,ENTP,ISTP
1003,INFJ,ENTJ
1004,ESFP,ENFJ
1005,ESFJ,ISFP
1006,ENFP,ISFP
1007,ISFP,INTP
1008,INFP,INFP
1009,ISTP,ISTP
1010,ENTP,INTP
1011,ISFP,ENFJ
1012,ISFP,ENFJ
1013,ISTP,INFJ
1014,ISTP,ENTP
1015,ENFP,INFP
1016,ENFJ,ENFJ
1017,ESTP,ESTP
1018,ENTP,INFP
1019,INFP,ESFJ
1020,ISFP,ISFP
1021,ISTJ,ESFJ
1022,ISFJ,ISFJ
1023,ESTP,ENTP
1024,ESTJ,ESFP
1025,ENFJ,ISFJ
1026,ESFJ,ENFJ
1027,ESFJ,ENTP
1028,ESFJ,ENFJ
1029,INTJ,INTJ
1030,ENTP,INFJ
1031,INTP,ESTP
1032,INTJ,ENTP
1033,INTJ,INTP
1034,ENTJ,ISFJ
1035,ESFP,INTJ
1036,INTP,INTJ
1037,ENTP,INTP
1038,INTP,INTJ
1039,INTJ,ISFJ
1040,ISFJ,ISFJ
1041,ENFJ,ENFJ
1042,ENTP,ENTJ
1043,ISTP,ISFP
1044,ISTP,ISTP
1045,ESTP,ENTJ
1046,ESFP,ESTJ
1047,ISFJ,ESFJ
1048,ISFJ,ISTP
1049,INTJ,ENTJ
1050,INTP,INTP
1051,ESFJ,INTJ
1052,ESFJ,ESFJ
1053,ESFJ,ISTP
1054,ISTP,ISTJ
1055,ESTJ,ESFP
1056,INTP,ESTP
1057,INFP,ESTJ
1058,ESTJ,ENTP
1059,INTJ,ISTJ
1060,ENTJ,INFP
1061,ENTP,ESTP
1062,ENTP,ESFJ
1063,INTJ,ENTJ
1064,ENTP,ISTJ
1065,ENTP,ENTP
1066,ESTJ,ISTJ
1067,INTJ,ISFJ
1068,ISTJ,ISFP
1069,ENFP,ESTP
1070,ENTP,INFJ
1071,ENTJ,ISFJ
1072,INFP,ISFP
1073,ENFJ,ESFJ
1074,INFJ,ESFP
1075,ENTP,ESFJ
1076,ESTP,INTJ
1077,ENTJ,INFJ
1078,ENFJ,INFP
1079,INFJ,INTJ
1080,ISTP,ISTP
1081,ENTP,ISFJ
1082,ISFP,ISFP
1083,ENTP,INFP
1084,ESFJ,ESFJ
1085,ESFJ,ENFJ
1086,ISTJ,ESTP
1087,ESFJ,ESFJ
1088,INTJ,ESTP
1089,ESFJ,ESFP
1090,ISFJ,INFP
1091,INFJ,INFP
1092,INFJ,INFJ
1093,ESTJ,ISTJ
1094,ESTJ,ESTJ
1095,ESFP,ENFJ
1096,ENTP,ESTJ
1097,INTJ,ISTP
1098,ESTP,ISTJ
1099,ENTJ,INTJ
1100,INFJ,INFP
1101,ENFP,INFJ
1102,INTP,INFJ
1103,INFP,ENFJ
1104,INTP,ISFJ
1105,ESFP,ESTJ
1106,ISFP,ESFP
1107,ENFP,INFP
1108,INFP,INTJ
1109,INTP,INFP
1110,ENFP,ENFJ
1111,ENTP,INTJ
1112,ISFJ,INFP
