,True,Predicted
144,ISFP,INFJ
145,ISTJ,ESFJ
146,INTJ,ENFJ
147,INFP,INFP
148,INTP,INTP
149,ENTJ,ENFP
150,ISTP,ISTP
151,ISFJ,ENFJ
152,ENTP,ISFP
153,ESFP,ENFJ
154,ISTP,ESTP
155,INTJ,INTJ
156,INTJ,INFP
157,ISTJ,ISTP
158,INTP,INFP
159,INFP,ISTJ
160,INFJ,INTP
161,INTP,ISTP
162,INFP,ENFJ
163,INTJ,ISFJ
164,INTJ,INFP
165,ESTP,ESTP
166,ENFP,INFP
167,ISFJ,ESFP
168,INFJ,ESFP
169,INFJ,ISTP
170,ENTP,INTP
171,INTP,INTP
172,INTP,ESTP
173,ESFJ,ESTJ
174,INFJ,ESTP
175,INFP,ISTJ
176,INFJ,ISFJ
177,INTJ,ISFJ
178,INTP,ESTP
179,INTJ,ESFP
180,ISTJ,ISTJ
181,ENTJ,ISTJ
182,ENFP,ISTJ
183,INFP,INFJ
184,ISFJ,ISTJ
185,ISFJ,ENFP
186,INTP,INFP
187,INTJ,INFJ
188,INTP,ISFP
189,ESFP,ISTJ
190,ENTJ,ESTJ
191,ENFP,ISTP
192,ENFP,ESFJ
193,ESTJ,ISTP
194,ENFJ,INTJ
195,ENFJ,ISFJ
196,ISFP,ISTJ
197,ENTP,ESTP
198,ISFJ,INTJ
199,ENFP,ENFJ
200,ENFP,INFJ
201,ISTJ,ENFP
202,INTP,INTJ
203,ESTP,ENFJ
204,INFP,ENFJ
205,ISFJ,ESTJ
206,INFP,ESTP
207,INTP,ISTP
208,ISFJ,ESTP
209,ESFP,ISTP
210,INTJ,INTJ
211,ISTJ,ISTP
212,INFP,INFP
213,INTP,ESTP
214,ESTP,ESTP
215,ISTP,ESTJ
216,INTP,INTJ
217,ISTJ,ENFP
218,INTJ,ENFP
219,INTJ,INTJ
220,ENFJ,ENFP
221,INTP,ISTJ
222,INTJ,INFJ
223,ISTP,ENFJ
224,INTP,ENFP
225,ESTJ,ISFP
226,INTP,INTP
227,ENFP,ESFP
228,ENTP,INFP
229,INFP,ENFJ
230,ISFJ,ESTJ
231,INFJ,INFP
232,INFP,ESTP
233,ENTP,INFJ
234,ISTP,ENFP
235,ISTP,ISTJ
236,INFJ,INFJ
237,ESTP,ISFJ
238,INTJ,INTJ
239,ENTP,ISTP
240,ESFP,ESFP
241,INTP,ESTJ
242,INFJ,ESFJ
243,ISTP,ENFJ
244,ESTJ,ESTJ
245,INTJ,ENFJ
246,ENTP,INFP
247,INTP,ESTP
248,INTP,ENFJ
249,INFP,ESFP
250,INFP,ENTP
251,ESTP,ISFJ
252,ENTJ,ESTJ
253,INTP,INTJ
254,ESFP,ENFP
255,INTP,ESTP
256,ISFP,ESTJ
257,ENFP,INFP
258,ENTP,ESTJ
259,INFJ,ESTJ
260,ENTP,ESTJ
261,INTP,ISTP
262,INTP,ISTP
263,INTP,INTJ
264,INFP,ESTJ
265,INFP,INTP
266,ISTJ,ESFP
267,INFP,INFJ
268,ISFP,INFJ
269,ISTJ,INFP
270,INFJ,ENFJ
271,INTJ,INTJ
272,INTJ,ISFP
273,INFP,ESFP
274,INTJ,ISTJ
275,ENTP,INFP
276,INTP,INFP
277,ENTP,ISFP
278,ESFP,ISFP
279,INFP,ISFJ
280,ENFJ,ISFJ
281,ENTP,ESFP
282,INTJ,ENFJ
283,ISTJ,INFJ
284,ENFP,INTJ
285,INTJ,INTP
286,ISTJ,INTJ
287,INFP,INTJ
288,ENTP,ISTP
289,ISTJ,INFJ
290,INTP,ESFP
291,ENTP,ESTJ
292,INTJ,INTP
293,ESFP,ESTP
294,ISTJ,ISTP
295,INFP,ENTJ
296,ISFP,ESTP
297,INTP,INFJ
298,ISTJ,ESTP
299,ISFJ,INFP
300,INFP,ESTJ
301,ENTP,INFJ
302,ISTJ,ENFJ
303,INTP,INTP
304,INTJ,ISTJ
305,ISTJ,INFJ
306,INTJ,INTJ
307,INFP,ENFP
308,INTP,ESTJ
309,ESTP,INFP
310,ENTJ,ISFJ
311,ENTP,INTP
312,ENFP,ISFP
313,ISFP,ESTP
314,INFP,ENFJ
315,INTP,ENFJ
316,INFJ,ESTP
317,INTJ,INFP
318,ESFP,ENFJ
319,INFP,ESTJ
320,ESTJ,ISTP
321,ENTP,ESTJ
322,INTJ,ESTJ
323,ESTP,ENFP
324,INTJ,INTJ
325,ENTJ,ESFJ
326,INTP,INFP
327,ISTJ,INFJ
328,ENFP,ENFJ
329,INTJ,INFP
330,ISFP,ESTJ
331,ISTP,INFP
332,INTP,INTP
333,INTJ,INFP
334,ENTP,ISTP
335,ESTP,ESTJ
336,ENFP,ESTJ
337,ENTP,ENTP
338,INTJ,ENFP
339,INTP,ISTJ
340,INFP,INTJ
341,INFP,ESFJ
342,ENTP,INTP
343,ESTP,INTJ
344,ISFP,ISTJ
345,ISTJ,ESTJ
346,ENTP,ESTP
347,ISTP,ISFP
348,ESTJ,ENFJ
349,ENTP,ESTP
350,ISTJ,ESTJ
351,INTP,ISFP
352,INTJ,ENFP
353,ENFP,INFP
354,INFJ,ENFP
355,INFP,INTP
356,ENTP,ENFP
357,ISTP,INFP
358,ENFP,ENFP
359,INTP,ISTP
360,ENTP,ENFJ
361,INTJ,INTP
362,INFJ,ENFP
363,INTP,ESTJ
364,ISFP,ISFP
365,ENTP,ESTP
366,ENFJ,ENFP
367,INTP,INTP
368,ENFJ,ENFJ
369,INFP,ESFJ
370,INTJ,ESTP
371,ISTJ,INTJ
372,INFP,ISFJ
373,INTP,ESTP
374,INFP,ENFP
375,INFP,ISFJ
376,INFJ,ISFP
377,ESTP,ISFP
378,ISTJ,ISFJ
379,ENTP,INTJ
380,ISTP,ESTP
381,INFJ,ENFP
382,INTJ,ESTJ
383,ENFP,ENFP
384,ISFP,INFP
385,ENTJ,ENFP
386,INTP,INTP
387,ISFP,INFP
388,INFJ,ENFP
389,INTP,ESTJ
390,INTJ,ENTJ
391,INTP,ESFJ
392,INTP,INTP
393,ISTJ,INFP
394,INFJ,ENFJ
395,ISFP,ISFJ
396,ENTP,ENFP
397,INTP,INTJ
398,ESFP,ESTJ
399,INTJ,INTJ
400,INFJ,ESTJ
401,ENFJ,ENFJ
402,ESTP,ESTP
403,ESTP,ENFP
404,INTP,ISTJ
405,ISTJ,INFJ
406,ENTP,ENFJ
407,ISTJ,ISTJ
408,ENFP,ESTJ
409,INTP,ESTJ
410,INFJ,ISTJ
411,ESTJ,INFP
412,INTJ,ESFP
413,INTP,INFJ
414,INTP,ISTJ
415,INFJ,ISTP
416,INTP,INTP
417,INTJ,ESTJ
418,INFP,ENFJ
419,INFP,INFP
420,ESTP,ENFJ
421,INFP,INFJ
422,ENTJ,ENTP
423,ISTP,ESTJ
424,INTJ,ISFJ
425,ISFP,ESFP
426,INTJ,ISFP
427,INTP,ESTP
428,INTP,ENFJ
429,INTP,INTP
430,ISTJ,ISFP
431,INFP,ENFP
432,INFP,ENFJ
433,INTJ,ESTP
434,INTJ,INTJ
435,INTP,ISTP
436,INTP,ESTP
437,INTP,ENFP
438,ISFP,ESTP
439,ESFP,ISFP
440,ESTP,ESTP
441,INFP,INTP
442,INFP,ENTJ
443,ISTJ,ISTJ
444,ENFP,INFP
445,INFP,ESFJ
446,ENTP,ENFJ
447,ESFP,INTP
448,INFJ,ISFP
449,INTP,ENFJ
450,INTP,INTJ
451,ISTJ,ISTJ
452,ENTP,ESTP
453,ENTP,ESTJ
454,INFP,ENFP
455,INTP,INTP
456,INFJ,INFJ
457,INTP,ESTJ
458,INFP,ENFP
459,ENTJ,ESFP
460,INFJ,ESTP
461,INFJ,INFP
462,INFP,ENFJ
463,INTJ,ENFP
464,ISFJ,INTP
465,ISTP,ESTP
466,ENFJ,ENFJ
467,ESTP,ENTJ
468,INFJ,ESFP
469,INTP,ISTP
470,INTP,INTP
471,INTJ,ESFP
472,ISTJ,ESTJ
473,INTP,INTJ
474,INTP,INFJ
475,ISFP,ESTP
476,ESFJ,ENFJ
477,INFJ,ISFP
478,INFP,ESTP
479,ENFJ,ISFJ
480,INTJ,ESTJ
481,ENTP,ENTP
482,INFP,ENFJ
483,INTJ,INFP
484,ENFP,INFP
485,ESTP,ISFP
486,INTP,ISFJ
487,INFP,INTJ
488,INTJ,INFJ
489,ISFP,ISTJ
490,ENTJ,INFJ
491,ISTP,INFP
492,INTP,ENFP
493,INTJ,ESTJ
494,INTJ,ISTJ
495,INTP,ISTP
496,INTP,INTP
497,INTJ,ISFP
498,ISTP,ESTJ
499,INFJ,ISFP
500,ENTJ,ENFP
501,ISTP,ESTP
502,ESFP,ESFP
503,INFP,ISFJ
504,INTJ,ENFJ
505,ENFP,ISFP
506,INTP,ESTJ
507,INTP,ENFJ
508,INTJ,ISTJ
509,INFP,ISFP
510,INFP,ESFJ
511,ESTP,ESTP
512,ESTJ,INFP
513,INTP,INTP
514,ISTP,ESTP
515,ISTP,ENTJ
516,INFP,ESFJ
517,ENTJ,ESFJ
518,ENFP,ENFP
519,INTJ,INTJ
520,INTP,INTJ
521,INTP,ENFP
522,ENTP,INTJ
523,ISFP,ENFP
524,INTP,INTP
525,ENTP,INTP
526,INTP,ESTJ
527,ISFP,ENFJ
528,ESTJ,ESTJ
529,ISFP,ESTJ
530,INTP,ESTJ
531,INFJ,INFP
532,INTP,ISTJ
533,INFP,ENTJ
534,INFP,ENTP
535,ISTP,INFP
536,INFP,ISTJ
537,INFJ,ESTJ
538,INTJ,ENTJ
539,ISTJ,ISTJ
540,ISTJ,ESFP
541,ENFP,ISFJ
542,INFP,ESTJ
543,INTP,ISTJ
544,INTJ,ENFJ
545,ENTP,ESFP
546,INTP,ESFP
547,INTJ,ESTJ
548,ENTP,ESTP
549,INTP,ESTJ
550,ENTP,ISFJ
551,INTJ,ENTJ
552,INTJ,ESTP
553,ESTJ,ESFJ
554,ENTP,ESTP
555,ISFJ,ISFJ
556,INTJ,ISTP
557,ENFP,ISFP
558,ISTJ,ESTP
559,INFP,INTP
560,ESFJ,ESFP
561,INFJ,ESTJ
562,ISFJ,ESTJ
563,INTP,ENFJ
564,ESTP,ENFJ
565,ENTP,ENFJ
566,INTP,INTP
567,ESFP,ESFP
568,ENFP,ENFJ
569,INTP,ENFP
570,ENTP,ESTJ
571,INFJ,ESFP
572,INTP,INTP
573,INTP,INFP
574,INTJ,ESTJ
575,ISTJ,ESTP
576,INFP,ENFP
577,INFJ,ISTP
578,INTP,ISTJ
579,ENFP,ENFP
580,ENTP,ESTP
581,ESTP,INFP
582,INTP,ENFP
583,ENFP,INTJ
584,ISFP,ESTP
585,INTJ,ENTJ
586,INTJ,ISFJ
587,ISTJ,ENTJ
588,ENFP,ESTP
589,ENFP,ISFP
590,INFP,ISTJ
591,INTJ,ISTP
592,INFP,ESTP
593,INTJ,ENFJ
594,ENFP,ENFP
595,ENTP,INFP
596,ISFP,ISTP
597,ISTJ,ENFP
598,INTP,ESTJ
599,INFJ,INTP
600,ESFP,INFP
601,INFP,ENFP
602,ENFJ,ENFJ
603,ENTP,ESTP
604,ENTP,ESTJ
605,ENTP,ENFJ
606,INTJ,ESTP
607,INFP,ENFJ
608,ENFJ,ENFP
609,ESFP,ENFJ
610,ISFJ,ISFJ
611,INFP,INFP
612,INFJ,ISFP
613,INTJ,ISTP
614,INTP,ENFJ
615,INFP,INTP
616,ENTP,ISTJ
617,INTJ,ENFJ
618,ENFP,ISFP
619,ISTJ,ENFJ
620,ISTJ,ENFJ
621,ENFP,INFP
622,INFJ,ESTP
623,INFJ,ESTJ
624,ENTP,ESTP
625,INTP,ESTP
626,INFJ,INFP
627,INFJ,ESFJ
628,INFJ,ENFP
629,INTP,INTP
630,ENTJ,ENTJ
631,ENFP,ESTJ
632,INTP,INFP
633,ESTJ,ESTJ
634,ENTP,ESTJ
635,INTJ,ESTP
636,ENTJ,ESTP
637,ENFJ,ISFP
638,INTP,INTP
639,INFJ,ESTP
640,INTP,ISTP
641,ENTJ,ISFP
642,ISTJ,ESTP
643,ENTP,ESTP
644,INTJ,ESTJ
645,ESFJ,ISFP
646,ISFJ,ESTJ
647,INTJ,ENTJ
648,INFJ,ESTJ
649,ISTP,ENTJ
650,ENFJ,INTJ
651,INFP,ESTJ
652,INTP,ENTJ
653,INTJ,INTJ
654,INFP,ESTJ
655,ISFP,INFP
656,ISTJ,ESFP
657,ENTP,ENFJ
658,ENFJ,ENFP
659,INTJ,ESTJ
660,ENTP,ISFP
661,ENFP,ESFP
662,INTP,ESTP
663,ISFJ,ESTJ
664,ESTP,ENTJ
665,ESFJ,ISFP
666,ENTP,ENFJ
667,ISFJ,ISFJ
668,INTP,INTP
669,ENTP,ESTP
670,ISTP,ENTP
671,ESFP,INFJ
672,INTP,ENTJ
673,ENTP,INTP
674,INFP,ENFP
675,INFP,INTJ
676,INTJ,ESTP
677,INTP,INFJ
678,INFP,INFP
679,ENFP,INTJ
680,INTJ,ESTJ
681,INTJ,ISTP
682,ENTJ,ESTP
683,INFJ,ISFP
684,ISFP,ENFJ
685,INTJ,INTJ
686,ENFP,INTJ
687,INFJ,ESTP
688,ENTP,ESTJ
689,INFJ,ENFP
690,ESTP,ISFJ
691,INFJ,ESFP
692,ENTP,INTJ
693,ISTJ,ENFJ
694,ESFP,ESFP
695,INTP,ESTP
696,INFP,ESFP
697,ENTJ,ISTP
698,INTP,ENTJ
699,ENTP,ESTP
700,INTJ,ESTP
701,INFJ,ENFP
702,ISTP,ENTJ
703,ISTJ,ENFP
704,ENTP,ENTJ
705,ENTP,INFP
706,INFJ,ISFP
707,INTP,ENTJ
708,INFP,INFJ
709,ISFJ,ENFJ
710,INFP,ENFP
711,INTP,INTJ
712,INFP,ENFJ
713,ENTJ,ISTJ
714,ENTP,ESTP
715,INTJ,INFP
716,ESTP,ESTP
717,ENTP,INTP
718,ESTP,ESTJ
719,ISFP,ENTJ
720,INTP,INFP
721,INTP,ESTJ
722,INTP,ESTP
723,INTJ,ENFJ
724,INTP,INFJ
725,ENFP,ENFP
726,INTJ,INTJ
727,ENTP,ESTJ
728,INFP,INTJ
729,INTP,ESTP
730,ESTP,INTJ
731,INTJ,INTJ
732,ENTP,ISFP
733,ENTP,ENFJ
734,ENTP,INFP
735,INFP,ENTJ
736,INFP,ENFJ
737,ENTP,ENFP
738,ESFP,ESTP
739,ENTJ,ESTP
740,ENTJ,ENFJ
741,INTP,ESTJ
742,ENFP,INFJ
743,INTP,ESTP
744,ISFJ,ENFJ
745,INTJ,ENTJ
746,INTP,ESTP
747,ENTP,ESTJ
748,INFJ,ISFP
749,INFJ,ESTJ
750,ESTJ,ESTP
751,ESTP,ENFJ
752,ENFJ,ESTP
753,INFP,INFJ
754,ISFJ,ISTP
755,INTP,INTP
756,INFP,ESFP
757,ENFP,INFP
758,INFP,ENFJ
759,INTP,ENTJ
760,INTJ,ESTJ
761,ESFP,ESTP
762,ISTJ,ESTP
763,ESTP,INFP
764,INTP,ESTP
765,INTP,ENTJ
766,ENFP,ENTJ
767,ENTP,INTJ
768,INTJ,ISFJ
769,INTP,ISFJ
770,INTP,ESTJ
771,ESFP,INFP
772,ESTP,ESTJ
773,INFJ,ESTP
774,INFJ,ESTJ
775,ENFP,INTP
776,INTJ,ESTJ
777,ESFP,ESTJ
778,ENTP,ENTJ
779,ISTP,INTJ
780,ENTJ,ESTP
781,INFP,ESTP
782,INTP,ISTJ
783,INFJ,ESTP
784,ENTP,ISTJ
785,ENTP,ESTP
786,INFP,INFJ
787,INTP,INFP
788,INFJ,ESFP
789,INTJ,INFP
790,ISTJ,ENFP
791,INTP,INFP
792,INTP,ESTP
793,INTP,ESFP
794,ENTP,ESTP
795,INTJ,INFP
796,INTJ,ESTJ
797,INTP,INFP
798,ENFP,INFP
799,INTP,ESTJ
800,INTP,ESTJ
801,INFP,ESTJ
802,INFJ,ISFJ
803,INTJ,ESTJ
804,ISFP,INTP
805,ENTP,ESTP
806,ISTP,ESTP
807,ISFJ,ESTJ
808,ENTP,INTJ
809,INFP,INFP
810,INTP,ESTP
811,INFJ,INFP
812,INTJ,INFP
813,ENTP,ISFP
814,INTP,INFJ
815,ISFP,ISFP
816,ISTP,ESFP
817,INFP,INFP
818,ENTP,ESTP
819,ENTP,ISTJ
820,ISFJ,ISFP
821,INTP,INTJ
822,INFP,INTJ
823,ENTP,INTJ
824,ENTJ,INTJ
825,INFP,ISFP
826,ENTP,ENTJ
827,INFP,ISTP
828,ENFJ,ESTJ
829,INTJ,INTJ
830,ISFJ,ENFJ
831,INTJ,ENFJ
832,ESFJ,ESTJ
833,INTJ,ENTJ
834,INFP,ESTJ
835,INTJ,ENFP
836,INFP,ISFP
837,ISTP,ISTP
838,INTP,INTP
839,INTJ,ESTP
840,ESTJ,ENFJ
841,ESTP,INTP
842,ENFP,ENFP
843,ENTP,INTJ
844,ISTJ,ESTP
845,ESTP,INTP
846,INTJ,ENFJ
847,INTJ,ESTJ
848,INFP,ESFJ
849,ISTP,ISTP
850,ISFP,ISFP
851,INFP,ISFJ
852,INFJ,ESTP
853,ISFP,INTJ
854,ENFJ,INTJ
855,INFJ,ESTP
856,INTP,INFP
857,INFP,ESTP
858,ISFJ,INTJ
859,INFP,ENFJ
860,INFP,ESTP
861,INTJ,ESTP
862,ENTP,ISTJ
863,ISFP,ENFJ
864,ISTP,ISTJ
865,INFJ,ENFJ
866,INTP,ISFJ
867,INTJ,ENFP
868,INTJ,INTP
869,INFP,INTP
870,INFJ,INTJ
871,ENTJ,ENTJ
872,INTJ,INTP
873,ENTJ,ENTP
874,INFJ,INTJ
875,INFP,ENFJ
876,INTJ,INTP
877,ISFJ,ISFJ
878,INTP,ENFJ
879,ISFJ,INTP
880,INTJ,ISTP
881,ESTP,ESTJ
882,INTP,ESTJ
883,INTP,ESTP
884,ISFP,ENFJ
885,ENTP,INFJ
886,ENTP,INTJ
887,INTP,INFP
888,INFJ,INTP
889,INFP,ISFP
890,INTJ,INFP
891,INFP,INFP
892,ENFJ,ENFP
893,INTP,INTP
894,ENFJ,ENTJ
895,INFP,ENFP
896,INFJ,ENFJ
897,ENTP,ENTJ
898,ENTJ,INFP
899,INFP,ENFJ
900,ENTJ,ESFJ
901,ENTP,ESTP
902,ENTP,ENFP
903,INFP,ISFJ
904,INTJ,ESTJ
905,ESTP,ESTP
906,ENTP,ESTJ
907,ENTP,INTJ
908,ENFP,INFP
909,INFP,INTP
910,INTP,ESTP
911,ISFJ,INTP
912,INTJ,ESTP
913,INTP,ESFP
914,ENTP,ISFP
915,INTP,ESTJ
916,INFP,INTJ
917,INTJ,ESTP
918,ENFP,ENFP
919,INFP,ISFJ
920,ESTJ,ENFJ
921,ENTP,ISTP
922,ISFP,ISFJ
923,ESFP,ENFJ
924,INFJ,ESTJ
925,INFP,INTP
926,ENTP,ESTJ
927,ENFP,INTP
928,INTP,ESFJ
929,INFJ,ESTJ
930,INTP,ESFP
931,ISFP,ESFP
932,INTJ,ESFP
933,ENFJ,ISTP
934,ENTP,INTJ
935,ENFJ,INTJ
936,INTP,ESTJ
937,INTP,ESTJ
938,ISFP,ESTJ
939,ISTP,INTJ
940,ESTP,ISTP
941,INFJ,ESFP
942,ISFP,INTP
943,INTP,ENTJ
944,ENTP,INTP
945,ENFP,INFP
946,INFJ,ISFJ
947,INFJ,ESTP
948,INTJ,INTJ
949,INFP,ENFJ
950,INFP,ENTP
951,INFJ,ESTJ
952,INFP,ISFP
953,INFP,ISTJ
954,INFJ,ESFP
955,ENTP,ESTJ
956,ENTJ,ENTJ
957,INFP,ISTP
958,INTP,INTP
959,INTJ,INTP
960,ENTJ,ESTP
961,ENFP,ISFP
962,INTJ,ESTJ
963,ISTJ,ISFJ
964,INFJ,ESTJ
965,ENTJ,INTP
966,INFP,ENTP
967,INTP,ENFJ
968,INTP,ESTJ
969,ENFJ,ENFJ
970,ISTP,ESFJ
971,ESFJ,ESTP
972,ESTP,ISFJ
973,INTP,ENFP
974,INFP,ISFJ
975,INTJ,ISFJ
976,ISTJ,ISTJ
977,ISFJ,ESTJ
978,ENTJ,ESTP
979,ESTP,ESTP
980,ENTJ,INFP
981,ISFJ,ESTP
982,ENFJ,ENFP
983,ESFJ,INTP
984,INFP,ENFJ
985,ESFP,INFP
986,INFJ,ENFP
987,ENTP,ENFJ
988,INFP,ESTJ
989,INTP,ESTP
990,ISFJ,ESFP
991,INTP,INTP
992,ISFJ,INFP
993,INTP,ESTP
994,INTJ,ESTJ
995,ISFJ,INFP
996,INFJ,ENFP
997,INFP,INFP
998,ISTJ,ISTJ
999,INFP,INTJ
1000,INTP,ENFP
1001,INFJ,ENFJ
1002,ISTJ,ISTJ
1003,INTP,INFJ
1004,ESFP,INFP
1005,INFJ,ESTP
1006,ENTP,ESTP
1007,INTP,ISFP
1008,ENTP,ESFP
1009,INFP,ESTJ
1010,ISTJ,ISTJ
1011,ENFP,ESTJ
1012,INFP,INFJ
1013,ENFP,ESTJ
1014,INTJ,ENTJ
1015,ISTP,ENFP
1016,ISTJ,ISTJ
1017,INTJ,INTJ
1018,ISTJ,ISFP
1019,INFP,INFP
1020,INTP,ISFJ
1021,INTP,ESTP
1022,ENFJ,ESTJ
1023,INTP,ESTJ
1024,INTP,ESTP
1025,ISFP,ESFJ
1026,ISFP,ESTJ
1027,ISFJ,ISFJ
1028,INTP,INTP
1029,ESFP,ISTJ
1030,ENTJ,ESFP
1031,INTP,ESTP
1032,INTP,ESTP
1033,ESFP,ENFJ
1034,INFP,ENFP
1035,INFJ,ESTJ
1036,ENFP,ESTJ
1037,INFP,ENFP
1038,ENTJ,INTP
1039,INFP,ISTJ
1040,INFP,ENFP
1041,ISFP,ESTJ
1042,ENFP,ESTP
1043,INTP,INTP
1044,INFJ,INTJ
1045,ISTP,ENFJ
1046,INTP,INTP
1047,INFJ,INFJ
1048,INTJ,INFP
1049,INTJ,ESTP
1050,INFP,INFP
1051,ENTP,ESTP
1052,INFJ,ISTJ
1053,INFP,INFP
1054,INFJ,ENFJ
1055,INTP,ESTP
1056,ISFJ,ESTJ
1057,ESTP,INFP
1058,ISFJ,INTP
1059,ENTP,INFP
1060,ISFJ,ENFP
1061,ESFP,ENFJ
1062,INTJ,INTJ
1063,INTJ,INFP
1064,INTJ,ENFJ
1065,ENTP,ESTJ
1066,INFP,ISTJ
1067,ISTP,ENTJ
1068,INTP,INTJ
1069,INFP,ENFJ
1070,ESFP,ISTP
1071,INTJ,INFP
1072,INTP,ISFP
1073,INFJ,ESTJ
1074,INTJ,ISTP
1075,ENTP,ISFJ
1076,INTJ,INTJ
1077,ENTP,ESFP
1078,ISFJ,ESTJ
1079,INFP,ESTJ
1080,ENFJ,ENFJ
1081,INTJ,ISFJ
1082,INTJ,ESTJ
1083,INFP,ENFP
1084,INFP,ISFP
1085,INTP,ISTJ
1086,ENTP,ENTJ
1087,INTP,ISFJ
1088,ISTP,ESFP
1089,INTJ,INTJ
1090,ESFP,ESTJ
1091,INFJ,ESTP
1092,INTJ,ESTP
1093,ESTP,ENFJ
1094,INFJ,INTP
1095,ISFJ,ESTP
1096,INTP,ISFP
1097,ISTP,ENFJ
1098,ENTP,INTJ
1099,ENFP,ENFP
1100,ISTP,ESTJ
1101,ENFP,ISFJ
1102,ENTP,ISFP
1103,INFP,INFP
1104,ISTJ,INTP
1105,ESTP,ISTJ
1106,ISTP,ESTP
1107,INFP,ISTJ
1108,INTP,ISTJ
1109,INTJ,ISFP
1110,INTP,ESTP
1111,ISFJ,ENTJ
1112,ESTP,ESTP
1113,INTP,ESFP
1114,ESTJ,ISFP
1115,ISTJ,ISTJ
1116,ENTP,ISTP
1117,ESTJ,INTP
1118,INTP,ISTP
1119,ENFJ,ENFJ
1120,ENTJ,ESTP
1121,INTJ,ESFJ
1122,INFP,ISFP
1123,ESFP,ESTP
1124,ISFP,INTJ
1125,INFJ,ESTJ
1126,INFP,ENFJ
1127,ISTP,ESTP
1128,INTP,ISTP
1129,ENFJ,ESTJ
1130,INTP,INTJ
1131,INFJ,ESTP
1132,ENFP,ESTP
1133,INTP,ISTP
1134,INTP,INFP
1135,INFJ,ISFP
1136,ESTJ,ESFP
1137,INTJ,ESTJ
1138,INTJ,ESTP
1139,INTJ,ISFJ
1140,ISTJ,INTJ
1141,INFP,ISFP
1142,ISFP,INTJ
